inventory_id,warehouse_id,variant_id,available_quantity,reserved_quantity,allocated_quantity,backorder_quantity,reorder_level,reorder_quantity,safety_stock,incoming_quantity,average_daily_demand,inventory_status,last_restocked_at,next_expected_restock
INV-00182,WH-001,VAR-0182,45,6,6,0,12,30,8,20,4.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00183,WH-001,VAR-0183,27,5,5,0,12,30,8,20,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00184,WH-001,VAR-0184,56,4,4,0,12,30,8,20,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00185,WH-001,VAR-0185,44,3,3,0,12,30,8,10,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00186,WH-001,VAR-0186,35,5,5,0,10,25,5,20,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00187,WH-001,VAR-0187,17,5,5,0,10,25,5,10,2.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00188,WH-001,VAR-0188,24,1,1,0,10,25,5,10,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00189,WH-001,VAR-0189,8,5,5,0,10,25,5,10,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00190,WH-001,VAR-0190,36,2,2,0,10,25,5,10,2.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00191,WH-001,VAR-0191,35,8,8,0,10,25,5,20,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00192,WH-001,VAR-0192,8,5,5,0,10,25,5,20,1.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00193,WH-001,VAR-0193,9,7,7,0,10,25,5,20,1.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00194,WH-001,VAR-0194,45,1,1,0,10,25,5,10,1.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00195,WH-001,VAR-0195,41,5,5,0,10,25,5,10,4.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00196,WH-001,VAR-0196,12,7,7,0,10,25,5,10,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00197,WH-001,VAR-0197,29,8,8,0,10,25,5,20,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00198,WH-001,VAR-0198,42,7,7,0,10,25,5,20,2.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00199,WH-001,VAR-0199,8,2,2,0,10,25,5,10,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00200,WH-001,VAR-0200,21,2,2,0,10,25,5,10,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00201,WH-001,VAR-0201,40,2,2,0,10,25,5,10,1.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00202,WH-001,VAR-0202,33,8,8,0,10,25,5,20,1.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00203,WH-001,VAR-0203,23,5,5,0,10,25,5,20,1.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00204,WH-001,VAR-0204,19,5,5,0,10,25,5,10,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00205,WH-001,VAR-0205,39,4,4,0,10,25,5,10,3.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00206,WH-001,VAR-0206,14,2,2,0,10,25,5,10,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00207,WH-001,VAR-0207,24,5,5,0,10,25,5,20,1.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00208,WH-001,VAR-0208,24,7,7,0,10,25,5,20,2.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00209,WH-001,VAR-0209,36,8,8,0,10,25,5,10,2.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00210,WH-001,VAR-0210,32,6,6,0,10,25,5,20,1.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00211,WH-001,VAR-0211,19,1,1,0,10,25,5,20,2.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00212,WH-001,VAR-0212,16,8,8,0,10,25,5,20,3.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00213,WH-001,VAR-0213,16,7,7,0,10,25,5,20,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00214,WH-001,VAR-0214,35,6,6,0,10,25,5,20,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00215,WH-001,VAR-0215,11,3,3,0,10,25,5,20,2.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00216,WH-001,VAR-0216,36,5,5,0,10,25,5,20,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00217,WH-001,VAR-0217,40,1,1,0,10,25,5,20,1.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00218,WH-001,VAR-0218,21,6,6,0,10,25,5,10,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00219,WH-001,VAR-0219,30,1,1,0,10,25,5,20,2.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00220,WH-001,VAR-0220,17,6,6,0,10,25,5,20,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00221,WH-001,VAR-0221,8,4,4,0,10,25,5,20,2.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00222,WH-001,VAR-0222,23,8,8,0,10,25,5,20,1.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00223,WH-001,VAR-0223,45,4,4,0,10,25,5,10,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00224,WH-001,VAR-0224,5,7,7,0,10,25,5,10,1.7,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00225,WH-001,VAR-0225,12,8,8,0,10,25,5,10,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00226,WH-001,VAR-0226,14,8,8,0,10,25,5,20,2.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00227,WH-001,VAR-0227,22,7,7,0,10,25,5,20,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00228,WH-001,VAR-0228,20,8,8,0,10,25,5,10,2.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00229,WH-001,VAR-0229,43,3,3,0,10,25,5,10,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00230,WH-001,VAR-0230,31,6,6,0,10,25,5,20,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00231,WH-001,VAR-0231,23,5,5,0,10,25,5,20,3.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00232,WH-001,VAR-0232,33,8,8,0,10,25,5,20,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00233,WH-001,VAR-0233,39,7,7,0,10,25,5,20,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00234,WH-001,VAR-0234,17,4,4,0,10,25,5,20,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00235,WH-001,VAR-0235,31,1,1,0,10,25,5,20,3.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00236,WH-001,VAR-0236,29,7,7,0,10,25,5,10,2.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00237,WH-001,VAR-0237,7,3,3,0,10,25,5,20,3.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00238,WH-001,VAR-0238,33,2,2,0,10,25,5,20,1.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00239,WH-001,VAR-0239,14,7,7,0,10,25,5,10,1.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00240,WH-001,VAR-0240,21,6,6,0,10,25,5,20,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00241,WH-001,VAR-0241,26,7,7,0,10,25,5,20,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00242,WH-001,VAR-0242,36,1,1,0,10,25,5,10,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00243,WH-001,VAR-0243,23,4,4,0,10,25,5,10,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00244,WH-001,VAR-0244,11,2,2,0,10,25,5,20,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00245,WH-001,VAR-0245,24,1,1,0,10,25,5,10,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00246,WH-001,VAR-0246,13,5,5,0,12,30,8,20,2.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00247,WH-001,VAR-0247,19,4,4,0,12,30,8,20,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00248,WH-001,VAR-0248,60,3,3,0,12,30,8,10,2.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00249,WH-001,VAR-0249,110,30,30,0,25,80,18,40,7.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00250,WH-001,VAR-0250,49,7,7,0,12,30,8,10,3.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00251,WH-001,VAR-0251,47,3,3,0,12,30,8,10,3.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00252,WH-001,VAR-0252,26,8,8,0,12,30,8,20,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00253,WH-001,VAR-0253,39,5,5,0,12,30,8,10,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00254,WH-001,VAR-0254,32,10,10,0,12,30,8,20,3.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00255,WH-001,VAR-0255,37,5,5,0,12,30,8,20,4.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00256,WH-001,VAR-0256,22,7,7,0,12,30,8,20,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00257,WH-001,VAR-0257,34,10,10,0,12,30,8,20,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00258,WH-001,VAR-0258,54,5,5,0,12,30,8,10,4.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00259,WH-001,VAR-0259,52,7,7,0,12,30,8,20,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00260,WH-001,VAR-0260,53,1,1,0,12,30,8,20,4.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00261,WH-001,VAR-0261,28,4,4,0,12,30,8,20,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00262,WH-001,VAR-0262,22,10,10,0,12,30,8,20,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00263,WH-001,VAR-0263,56,3,3,0,12,30,8,10,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00264,WH-001,VAR-0264,51,1,1,0,12,30,8,20,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00265,WH-001,VAR-0265,12,10,10,0,12,30,8,20,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00266,WH-001,VAR-0266,15,5,5,0,12,30,8,20,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00267,WH-001,VAR-0267,21,4,4,0,12,30,8,10,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00268,WH-001,VAR-0268,33,9,9,0,12,30,8,20,4.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00269,WH-001,VAR-0269,26,8,8,0,12,30,8,20,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00270,WH-001,VAR-0270,31,2,2,0,12,30,8,20,4.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00271,WH-001,VAR-0271,19,4,4,0,12,30,8,20,4.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00272,WH-001,VAR-0272,45,6,6,0,12,30,8,10,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00273,WH-001,VAR-0273,10,5,5,0,12,30,8,10,3.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00274,WH-001,VAR-0274,53,5,5,0,12,30,8,20,4.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00275,WH-001,VAR-0275,33,2,2,0,12,30,8,10,3.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00276,WH-001,VAR-0276,49,9,9,0,12,30,8,20,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00277,WH-001,VAR-0277,24,2,2,0,12,30,8,20,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00278,WH-001,VAR-0278,29,7,7,0,12,30,8,10,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00279,WH-001,VAR-0279,12,5,5,0,12,30,8,20,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00280,WH-001,VAR-0280,25,9,9,0,12,30,8,10,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00281,WH-001,VAR-0281,33,9,9,0,12,30,8,20,3.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00282,WH-001,VAR-0282,56,3,3,0,12,30,8,20,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00283,WH-001,VAR-0283,41,10,10,0,12,30,8,20,4.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00284,WH-001,VAR-0284,27,1,1,0,12,30,8,20,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00285,WH-001,VAR-0285,38,4,4,0,12,30,8,20,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00286,WH-001,VAR-0286,53,6,6,0,12,30,8,20,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00287,WH-001,VAR-0287,27,4,4,0,12,30,8,10,4.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00288,WH-001,VAR-0288,39,2,2,0,12,30,8,10,3.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00289,WH-001,VAR-0289,48,1,1,0,12,30,8,10,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00290,WH-001,VAR-0290,25,3,3,0,12,30,8,10,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00291,WH-001,VAR-0291,58,9,9,0,12,30,8,10,3.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00292,WH-001,VAR-0292,24,6,6,0,12,30,8,10,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00293,WH-001,VAR-0293,48,1,1,0,12,30,8,20,4.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00294,WH-001,VAR-0294,19,3,3,0,12,30,8,20,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00295,WH-001,VAR-0295,17,1,1,0,12,30,8,10,1.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00296,WH-001,VAR-0296,60,4,4,0,12,30,8,20,1.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00297,WH-001,VAR-0297,26,1,1,0,12,30,8,10,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00298,WH-001,VAR-0298,12,12,12,0,15,30,10,15,3.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00299,WH-001,VAR-0299,77,3,3,0,15,40,10,15,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00300,WH-001,VAR-0300,56,10,10,0,15,40,10,15,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00301,WH-001,VAR-0301,38,11,11,0,15,40,10,15,4.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00302,WH-001,VAR-0302,76,6,6,0,15,40,10,30,4.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00303,WH-001,VAR-0303,13,2,2,0,15,40,10,30,5.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00304,WH-001,VAR-0304,64,12,12,0,15,40,10,15,4.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00305,WH-001,VAR-0305,66,3,3,0,15,40,10,15,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00306,WH-001,VAR-0306,28,3,3,0,15,40,10,15,3.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00307,WH-001,VAR-0307,84,10,10,0,15,40,10,30,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00308,WH-001,VAR-0308,77,6,6,0,15,40,10,30,4.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00309,WH-001,VAR-0309,65,3,3,0,15,40,10,15,5.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00310,WH-001,VAR-0310,80,13,13,0,15,40,10,15,3.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00311,WH-001,VAR-0311,39,8,8,0,15,40,10,30,5.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00312,WH-001,VAR-0312,61,8,8,0,15,40,10,15,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00313,WH-001,VAR-0313,50,12,12,0,15,40,10,30,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00314,WH-001,VAR-0314,29,12,12,0,15,40,10,30,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00315,WH-001,VAR-0315,20,3,3,0,15,40,10,30,2.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00316,WH-001,VAR-0316,57,14,14,0,15,40,10,15,4.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00317,WH-001,VAR-0317,85,10,10,0,15,40,10,30,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00318,WH-001,VAR-0318,62,7,7,0,15,40,10,30,5.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00319,WH-001,VAR-0319,16,6,6,0,15,40,10,30,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00320,WH-001,VAR-0320,83,10,10,0,15,40,10,15,2.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00321,WH-001,VAR-0321,71,5,5,0,15,40,10,15,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00322,WH-001,VAR-0322,81,7,7,0,15,40,10,15,5.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00323,WH-001,VAR-0323,83,5,5,0,15,40,10,30,5.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00324,WH-001,VAR-0324,81,2,2,0,15,40,10,30,2.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00325,WH-001,VAR-0325,44,13,13,0,15,40,10,30,5.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00326,WH-001,VAR-0326,54,2,2,0,15,40,10,15,5.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00327,WH-001,VAR-0327,82,12,12,0,15,40,10,30,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00328,WH-001,VAR-0328,13,3,3,0,15,40,10,15,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00329,WH-001,VAR-0329,68,7,7,0,15,40,10,15,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00330,WH-001,VAR-0330,51,14,14,0,15,40,10,15,5.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00331,WH-001,VAR-0331,29,4,4,0,15,40,10,15,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00332,WH-001,VAR-0332,27,8,8,0,12,30,8,20,3.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00333,WH-001,VAR-0333,38,7,7,0,12,30,8,20,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00334,WH-001,VAR-0334,42,2,2,0,12,30,8,20,3.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00335,WH-001,VAR-0335,28,10,10,0,12,30,8,20,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00336,WH-001,VAR-0336,29,1,1,0,12,30,8,10,2.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00337,WH-001,VAR-0337,48,1,1,0,12,30,8,10,2.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00338,WH-001,VAR-0338,23,3,3,0,12,30,8,20,2.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00339,WH-001,VAR-0339,17,1,1,0,12,30,8,20,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00340,WH-001,VAR-0340,21,3,3,0,12,30,8,20,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00341,WH-001,VAR-0341,24,9,9,0,12,30,8,20,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00342,WH-001,VAR-0342,57,1,1,0,12,30,8,20,1.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00343,WH-001,VAR-0343,14,6,6,0,12,30,8,20,3.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00344,WH-001,VAR-0344,55,7,7,0,12,30,8,20,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00345,WH-001,VAR-0345,11,6,6,0,12,30,8,10,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00346,WH-001,VAR-0346,49,8,8,0,12,30,8,20,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00347,WH-001,VAR-0347,16,4,4,0,12,30,8,20,3.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00348,WH-001,VAR-0348,43,2,2,0,12,30,8,20,4.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00349,WH-001,VAR-0349,57,6,6,0,12,30,8,10,2.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00350,WH-001,VAR-0350,20,2,2,0,12,30,8,10,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00351,WH-001,VAR-0351,22,6,6,0,12,30,8,20,4.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00352,WH-001,VAR-0352,140,30,30,0,30,100,20,50,8.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00353,WH-001,VAR-0353,390,19,19,0,50,150,30,50,10.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00354,WH-001,VAR-0354,191,22,22,0,50,150,30,50,21.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00355,WH-001,VAR-0355,449,14,14,0,50,150,30,50,28.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00356,WH-001,VAR-0356,381,41,41,0,50,150,30,100,24.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00357,WH-001,VAR-0357,449,47,47,0,50,150,30,100,23.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00358,WH-001,VAR-0358,349,50,50,0,50,150,30,100,27.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00359,WH-001,VAR-0359,381,30,30,0,50,150,30,50,17.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00360,WH-001,VAR-0360,300,38,38,0,50,150,30,100,25.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00361,WH-001,VAR-0361,362,13,13,0,50,150,30,100,19.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00362,WH-001,VAR-0362,218,39,39,0,50,150,30,100,8.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00363,WH-001,VAR-0363,248,28,28,0,50,150,30,50,22.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
