product_id,product_code,product_name,brand,category_id,subcategory_id,product_type,description,manufacturer_part_number,unit,base_cost,base_price,tax_rate,warranty_months,status,is_serialized,is_recurring,created_at,updated_at
PROD-0071,DSK-APL-MM-M2,Apple Mac mini M2 8-Core CPU 10-Core GPU,Apple Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"Apple Mac mini M2 8-Core CPU 10-Core GPU, Enterprise workplace productivity desktop",DSK-APL-MM-M2-BASE,UNIT,52000.00,59900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0072,DSK-APL-MM-M2P,Apple Mac mini M2 Pro 10-Core CPU 16-Core GPU,Apple Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"Apple Mac mini M2 Pro 10-Core CPU 16-Core GPU, Enterprise workplace productivity desktop",DSK-APL-MM-M2P-BASE,UNIT,108000.00,129900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0073,DSK-APL-MS-M2M,Apple Mac Studio M2 Max 12-Core CPU 30-Core GPU,Apple Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"Apple Mac Studio M2 Max 12-Core CPU 30-Core GPU, Enterprise workplace productivity desktop",DSK-APL-MS-M2M-BASE,UNIT,175000.00,209900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0074,DSK-APL-MS-M2U,Apple Mac Studio M2 Ultra 24-Core CPU 60-Core GPU,Apple Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"Apple Mac Studio M2 Ultra 24-Core CPU 60-Core GPU, Enterprise workplace productivity desktop",DSK-APL-MS-M2U-BASE,UNIT,345000.00,414900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0075,DSK-APL-IMAC-M3,Apple iMac 24-inch M3 4.5K Retina All-in-One,Apple Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"Apple iMac 24-inch M3 4.5K Retina All-in-One, Enterprise workplace productivity desktop",DSK-APL-IMAC-M3-BASE,UNIT,115000.00,134900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0076,DSK-ASUS-D700,ASUS ExpertCenter D7 SFF Compact Business,ASUS Commercial,CAT-COMP,CAT-DSK,PHYSICAL,"ASUS ExpertCenter D7 SFF Compact Business, Enterprise workplace productivity desktop",DSK-ASUS-D700-BASE,UNIT,44000.00,53000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0077,DSK-ASUS-D900,ASUS ExpertCenter D9 Mini Tower Enterprise,ASUS Commercial,CAT-COMP,CAT-DSK,PHYSICAL,"ASUS ExpertCenter D9 Mini Tower Enterprise, Enterprise workplace productivity desktop",DSK-ASUS-D900-BASE,UNIT,59000.00,71000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0078,DSK-ACER-VM469,Acer Veriton M4690G Tower Corporate,Acer Enterprise,CAT-COMP,CAT-DSK,PHYSICAL,"Acer Veriton M4690G Tower Corporate, Enterprise workplace productivity desktop",DSK-ACER-VM469-BASE,UNIT,41000.00,49000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0079,DSK-ACER-VX269,Acer Veriton X2690G Small Form Factor,Acer Enterprise,CAT-COMP,CAT-DSK,PHYSICAL,"Acer Veriton X2690G Small Form Factor, Enterprise workplace productivity desktop",DSK-ACER-VX269-BASE,UNIT,39000.00,47000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0080,DSK-DEL-3000TC,Dell OptiPlex 3000 Thin Client Dual 4K,Dell Technologies,CAT-COMP,CAT-DSK,PHYSICAL,"Dell OptiPlex 3000 Thin Client Dual 4K, Enterprise workplace productivity desktop",DSK-DEL-3000TC-BASE,UNIT,32000.00,39000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0081,DSK-HP-T640TC,HP t640 Quad-Core Enterprise Thin Client,HP Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"HP t640 Quad-Core Enterprise Thin Client, Enterprise workplace productivity desktop",DSK-HP-T640TC-BASE,UNIT,34000.00,41000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0082,DSK-HP-T740TC,HP t740 High-Performance Quad 4K Thin Client,HP Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"HP t740 High-Performance Quad 4K Thin Client, Enterprise workplace productivity desktop",DSK-HP-T740TC-BASE,UNIT,48000.00,58000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0083,DSK-LEN-M75Q,Lenovo ThinkCentre M75q Gen 2 AMD Tiny,Lenovo Enterprise,CAT-COMP,CAT-DSK,PHYSICAL,"Lenovo ThinkCentre M75q Gen 2 AMD Tiny, Enterprise workplace productivity desktop",DSK-LEN-M75Q-BASE,UNIT,47000.00,56000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0084,DSK-DEL-7010S-I7,Dell OptiPlex 7010 SFF Intel Core i7 32GB,Dell Technologies,CAT-COMP,CAT-DSK,PHYSICAL,"Dell OptiPlex 7010 SFF Intel Core i7 32GB, Enterprise workplace productivity desktop",DSK-DEL-7010S-I7-BASE,UNIT,68000.00,82000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0085,DSK-HP-ED805G9,HP EliteDesk 805 G9 AMD Ryzen Pro Mini,HP Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"HP EliteDesk 805 G9 AMD Ryzen Pro Mini, Enterprise workplace productivity desktop",DSK-HP-ED805G9-BASE,UNIT,57000.00,68000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0086,DSK-LEN-NEO30A,Lenovo ThinkCentre Neo 30a 24-inch AIO,Lenovo Enterprise,CAT-COMP,CAT-DSK,PHYSICAL,"Lenovo ThinkCentre Neo 30a 24-inch AIO, Enterprise workplace productivity desktop",DSK-LEN-NEO30A-BASE,UNIT,52000.00,62000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0087,DSK-DEL-5400AIO,Dell OptiPlex 5400 All-in-One 23.8 FHD,Dell Technologies,CAT-COMP,CAT-DSK,PHYSICAL,"Dell OptiPlex 5400 All-in-One 23.8 FHD, Enterprise workplace productivity desktop",DSK-DEL-5400AIO-BASE,UNIT,61000.00,73000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0088,DSK-HP-PRO400S,HP Pro SFF 400 G9 Compact Desktop,HP Inc.,CAT-COMP,CAT-DSK,PHYSICAL,"HP Pro SFF 400 G9 Compact Desktop, Enterprise workplace productivity desktop",DSK-HP-PRO400S-BASE,UNIT,46000.00,55000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0089,DSK-LEN-M90A,Lenovo ThinkCentre M90a Pro Gen 4 27 QHD AIO,Lenovo Enterprise,CAT-COMP,CAT-DSK,PHYSICAL,"Lenovo ThinkCentre M90a Pro Gen 4 27 QHD AIO, Enterprise workplace productivity desktop",DSK-LEN-M90A-BASE,UNIT,88000.00,105000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0090,DSK-ASUS-PB62,ASUS Mini PC PB62 Rugged Enterprise Mini,ASUS Commercial,CAT-COMP,CAT-DSK,PHYSICAL,"ASUS Mini PC PB62 Rugged Enterprise Mini, Enterprise workplace productivity desktop",DSK-ASUS-PB62-BASE,UNIT,42000.00,51000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0091,WKS-DEL-PR3660,Dell Precision 3660 Tower Financial Workstation,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 3660 Tower Financial Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR3660-BASE,UNIT,98000.00,118000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0092,WKS-DEL-PR5820,Dell Precision 5820 Intel Xeon W High-Frequency Trading,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 5820 Intel Xeon W High-Frequency Trading, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR5820-BASE,UNIT,165000.00,198000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0093,WKS-DEL-PR7920,Dell Precision 7920 Dual Xeon Scalable Compute Workstation,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 7920 Dual Xeon Scalable Compute Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR7920-BASE,UNIT,280000.00,336000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0094,WKS-DEL-PR3460,Dell Precision 3460 Small Form Factor Trading Workstation,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 3460 Small Form Factor Trading Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR3460-BASE,UNIT,88000.00,106000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0095,WKS-DEL-PR7960,Dell Precision 7960 Rackmount 2U Remote Workstation,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 7960 Rackmount 2U Remote Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR7960-BASE,UNIT,340000.00,408000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0096,WKS-LEN-P3TINY,Lenovo ThinkStation P3 Tiny Micro Trading Rig,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P3 Tiny Micro Trading Rig, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P3TINY-BASE,UNIT,82000.00,99000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0097,WKS-LEN-P3TOWER,Lenovo ThinkStation P3 Tower Quantitative Rig,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P3 Tower Quantitative Rig, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P3TOWER-BASE,UNIT,105000.00,126000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0098,WKS-LEN-P5,Lenovo ThinkStation P5 Aston Martin Co-Designed Workstation,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P5 Aston Martin Co-Designed Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P5-BASE,UNIT,195000.00,234000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0099,WKS-LEN-P7,Lenovo ThinkStation P7 Single-Socket Intel Xeon W-3400,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P7 Single-Socket Intel Xeon W-3400, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P7-BASE,UNIT,290000.00,348000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0100,WKS-LEN-PX,Lenovo ThinkStation PX Dual Xeon Platinum 120-Core Rig,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation PX Dual Xeon Platinum 120-Core Rig, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-PX-BASE,UNIT,480000.00,576000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0101,WKS-HP-Z2MINI,HP Z2 Mini G9 Micro Engineering Workstation,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z2 Mini G9 Micro Engineering Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z2MINI-BASE,UNIT,86000.00,103000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0102,WKS-HP-Z2SFF,HP Z2 SFF G9 Compact Multi-Display Trading Desk,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z2 SFF G9 Compact Multi-Display Trading Desk, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z2SFF-BASE,UNIT,92000.00,110000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0103,WKS-HP-Z2TWR,HP Z2 Tower G9 CAD & Computational Finance Rig,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z2 Tower G9 CAD & Computational Finance Rig, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z2TWR-BASE,UNIT,110000.00,132000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0104,WKS-HP-Z4G5,HP Z4 G5 Intel Xeon W Mainstream High-Compute,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z4 G5 Intel Xeon W Mainstream High-Compute, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z4G5-BASE,UNIT,185000.00,222000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0105,WKS-HP-Z6G5,HP Z6 G5 A AMD Threadripper PRO 96-Core Compute,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z6 G5 A AMD Threadripper PRO 96-Core Compute, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z6G5-BASE,UNIT,320000.00,384000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0106,WKS-HP-Z8G5,HP Z8 G5 Dual Xeon Scalable AI Deep Learning Rig,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z8 G5 Dual Xeon Scalable AI Deep Learning Rig, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z8G5-BASE,UNIT,460000.00,552000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0107,WKS-APL-MP-M2U,Apple Mac Pro M2 Ultra Tower PCIe Expansion,Apple Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"Apple Mac Pro M2 Ultra Tower PCIe Expansion, High-frequency financial modeling, multi-screen display and CAD compute",WKS-APL-MP-M2U-BASE,UNIT,590000.00,729900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0108,WKS-APL-MP-RCK,Apple Mac Pro M2 Ultra 5U Rackmount Enclosure,Apple Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"Apple Mac Pro M2 Ultra 5U Rackmount Enclosure, High-frequency financial modeling, multi-screen display and CAD compute",WKS-APL-MP-RCK-BASE,UNIT,640000.00,779900.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0109,WKS-ASUS-E900,ASUS ESC700 G4 High-Performance GPU Workstation,ASUS Commercial,CAT-COMP,CAT-WKS,PHYSICAL,"ASUS ESC700 G4 High-Performance GPU Workstation, High-frequency financial modeling, multi-screen display and CAD compute",WKS-ASUS-E900-BASE,UNIT,210000.00,252000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0110,WKS-ASUS-PROART,ASUS ProArt Station PD5 Professional Compute Rig,ASUS Commercial,CAT-COMP,CAT-WKS,PHYSICAL,"ASUS ProArt Station PD5 Professional Compute Rig, High-frequency financial modeling, multi-screen display and CAD compute",WKS-ASUS-PROART-BASE,UNIT,145000.00,174000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0111,WKS-DEL-PR3260,Dell Precision 3260 Compact Financial Algo Node,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 3260 Compact Financial Algo Node, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR3260-BASE,UNIT,78000.00,94000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0112,WKS-HP-Z240S,HP Z2 SFF Entry Trading Screen Station,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z2 SFF Entry Trading Screen Station, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z240S-BASE,UNIT,74000.00,89000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0113,WKS-LEN-P360T,Lenovo ThinkStation P360 Tiny Quad Display Hub,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P360 Tiny Quad Display Hub, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P360T-BASE,UNIT,79000.00,95000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0114,WKS-DEL-PR5860,Dell Precision 5860 Tower Intel Xeon W-2400,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 5860 Tower Intel Xeon W-2400, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR5860-BASE,UNIT,225000.00,270000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0115,WKS-HP-Z4T-ADV,HP Z4 Tower Advanced ISV Certified Modeling,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z4 Tower Advanced ISV Certified Modeling, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z4T-ADV-BASE,UNIT,198000.00,238000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0116,WKS-LEN-P3U-TRD,Lenovo ThinkStation P3 Ultra Dual GPU Trading,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P3 Ultra Dual GPU Trading, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P3U-TRD-BASE,UNIT,135000.00,162000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0117,WKS-DEL-PR3680,Dell Precision 3680 Tower 14th Gen Intel Core i9,Dell Technologies,CAT-COMP,CAT-WKS,PHYSICAL,"Dell Precision 3680 Tower 14th Gen Intel Core i9, High-frequency financial modeling, multi-screen display and CAD compute",WKS-DEL-PR3680-BASE,UNIT,128000.00,154000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0118,WKS-HP-Z2G9-TRD,HP Z2 Mini G9 Dedicated Dual LAN Trading Node,HP Inc.,CAT-COMP,CAT-WKS,PHYSICAL,"HP Z2 Mini G9 Dedicated Dual LAN Trading Node, High-frequency financial modeling, multi-screen display and CAD compute",WKS-HP-Z2G9-TRD-BASE,UNIT,96000.00,115000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0119,WKS-LEN-P620,Lenovo ThinkStation P620 AMD Threadripper PRO 64C,Lenovo Enterprise,CAT-COMP,CAT-WKS,PHYSICAL,"Lenovo ThinkStation P620 AMD Threadripper PRO 64C, High-frequency financial modeling, multi-screen display and CAD compute",WKS-LEN-P620-BASE,UNIT,270000.00,324000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0120,WKS-ASUS-E500,ASUS ExpertCenter E500 G9 Intel Xeon Tower,ASUS Commercial,CAT-COMP,CAT-WKS,PHYSICAL,"ASUS ExpertCenter E500 G9 Intel Xeon Tower, High-frequency financial modeling, multi-screen display and CAD compute",WKS-ASUS-E500-BASE,UNIT,115000.00,138000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0121,SRV-DEL-R250,Dell PowerEdge R250 1U Single-Socket Entry Server,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R250 1U Single-Socket Entry Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R250-BASE,UNIT,110000.00,132000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0122,SRV-DEL-R350,Dell PowerEdge R350 1U Redundant Power Server,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R350 1U Redundant Power Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R350-BASE,UNIT,145000.00,174000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0123,SRV-DEL-R450,Dell PowerEdge R450 1U Dual-Socket Dense Compute,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R450 1U Dual-Socket Dense Compute, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R450-BASE,UNIT,195000.00,234000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0124,SRV-DEL-R550,Dell PowerEdge R550 2U Storage-Optimized Server,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R550 2U Storage-Optimized Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R550-BASE,UNIT,240000.00,288000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0125,SRV-DEL-R660,Dell PowerEdge R660 1U Ultra-Dense Dual 4th/5th Gen Xeon,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R660 1U Ultra-Dense Dual 4th/5th Gen Xeon, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R660-BASE,UNIT,320000.00,384000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0126,SRV-DEL-R760,Dell PowerEdge R760 2U Enterprise Workhorse Flagship,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R760 2U Enterprise Workhorse Flagship, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R760-BASE,UNIT,420000.00,504000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0127,SRV-DEL-R760XS,Dell PowerEdge R760xs 2U Cloud Scale Optimized,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R760xs 2U Cloud Scale Optimized, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R760XS-BASE,UNIT,360000.00,432000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0128,SRV-DEL-R860,Dell PowerEdge R860 2U 4-Socket Dense Enterprise Core,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R860 2U 4-Socket Dense Enterprise Core, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R860-BASE,UNIT,720000.00,864000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0129,SRV-DEL-R960,Dell PowerEdge R960 4U 4-Socket Mission-Critical DB,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R960 4U 4-Socket Mission-Critical DB, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R960-BASE,UNIT,980000.00,1176000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0130,SRV-HPE-DL20,HPE ProLiant DL20 Gen11 1U Short-Depth Edge Server,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL20 Gen11 1U Short-Depth Edge Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL20-BASE,UNIT,118000.00,142000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0131,SRV-HPE-DL320,HPE ProLiant DL320 Gen11 1U Single-Socket Compute,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL320 Gen11 1U Single-Socket Compute, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL320-BASE,UNIT,180000.00,216000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0132,SRV-HPE-DL360,HPE ProLiant DL360 Gen11 1U Dual Intel Xeon Scalable,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL360 Gen11 1U Dual Intel Xeon Scalable, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL360-BASE,UNIT,330000.00,396000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0133,SRV-HPE-DL380,HPE ProLiant DL380 Gen11 2U 2P World Best-Selling Server,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL380 Gen11 2U 2P World Best-Selling Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL380-BASE,UNIT,435000.00,522000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0134,SRV-HPE-DL385,HPE ProLiant DL385 Gen11 2U Dual AMD EPYC 9004,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL385 Gen11 2U Dual AMD EPYC 9004, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL385-BASE,UNIT,450000.00,540000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0135,SRV-HPE-ML350,HPE ProLiant ML350 Gen11 4U Tower Enterprise Expandable,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant ML350 Gen11 4U Tower Enterprise Expandable, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-ML350-BASE,UNIT,290000.00,348000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0136,SRV-HPE-DL560,HPE ProLiant DL560 Gen11 2U 4-Socket High-Density,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL560 Gen11 2U 4-Socket High-Density, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL560-BASE,UNIT,780000.00,936000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
