price_list_id,price_list_name,customer_tier,currency,product_variant_id,unit_price,minimum_quantity,effective_from,effective_to,status
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0236,267300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0237,178200.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0238,330750.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0239,931500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0240,283500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0241,186300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0242,351000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0243,641250.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0244,1201500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0245,609000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0246,224750.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0247,558250.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0248,529250.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0249,790250.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0250,577100.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0251,121800.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0252,780100.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0253,522000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0254,211700.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0255,504600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0256,1044000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0257,74222.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0258,114458.82,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0259,62538.82,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0260,89678.82,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0261,124875.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0262,162375.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0263,144998.75,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0264,76248.75,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0265,71248.75,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0266,18700.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0267,22300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0268,37300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0269,43400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0270,74400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0271,91000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0272,18300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0273,22000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0274,38500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0275,62500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0276,18000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0277,37000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0278,79400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0279,54499.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0280,213600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0281,342000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0282,624000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0283,35400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0284,70800.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0285,136800.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0286,273600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0287,62400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0288,41400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0289,71400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0290,129600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0291,22680.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0292,55800.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0293,86400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0294,294000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0295,47998.80,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0296,211000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0297,342000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0298,569000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0299,157500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0300,203500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0301,459000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0302,136000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0303,145500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0304,127000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0305,156000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0306,125800.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0307,151500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0308,128000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0309,44250.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0310,96000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0311,177000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0312,342000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0313,667500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0314,66750.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0315,163500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0316,322500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0317,70200.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0318,171000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0319,630000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0320,59250.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0321,34900.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0322,53500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0323,94500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0324,83000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0325,50900.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0326,180000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0327,65500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0328,87900.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0329,75500.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0330,93999.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0331,27000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0332,19000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0333,25400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0334,18000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0335,26300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0336,17400.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0337,11995.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0338,4495.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0339,19495.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0340,9495.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0341,22000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0342,10700.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0343,24000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0344,5300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0345,5700.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0346,3100.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0347,2600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0348,6999.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0349,4999.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0350,353000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0351,296000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0352,106000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0353,333000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0354,548000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0355,34000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0356,246000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0357,373000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0358,237000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0359,333000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0360,18300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0361,39300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0362,8600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0363,8000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0364,6000.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0365,14300.00,1,2026-01-01,2026-12-31,ACTIVE
PL-STD,Standard Commercial Price List,Standard,INR,VAR-0366,12600.00,1,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0001,70775.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0002,85975.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0003,99750.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0004,120650.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0005,49400.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0006,58900.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0007,127300.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0008,245100.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0009,74100.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0010,90250.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0011,81700.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0012,146300.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0013,176700.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0014,134900.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0015,51775.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0016,76950.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0017,94050.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0018,63650.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0019,54625.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0020,112100.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0021,151050.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0022,189905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0023,226005.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0024,332405.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0025,94905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0026,110105.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0027,55100.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0028,69350.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0029,51300.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0030,59850.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0031,77900.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0032,52250.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0033,50350.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0034,66500.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0035,84550.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0036,53675.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0037,50350.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0038,73150.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0039,60800.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0040,123405.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0041,163305.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0042,199405.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0043,135610.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0044,185270.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0045,262625.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0046,568225.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0047,189090.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0048,126060.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0049,233975.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0050,658950.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0051,200550.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0052,131790.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0053,248300.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0054,453625.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0055,849950.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0056,334250.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0057,448850.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0058,501375.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0059,835625.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0060,401100.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0061,148025.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0062,367675.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0063,348575.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0064,520475.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0065,380090.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0066,80220.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0067,513790.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0068,343800.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0069,139430.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0070,332340.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0071,687600.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0072,71155.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0073,80655.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0074,99655.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0075,123310.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0076,132810.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0077,151810.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0078,151905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0079,170905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0080,59755.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0081,71249.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0082,75999.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0083,123499.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0084,132999.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0085,92149.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0086,35149.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0087,38949.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0088,50349.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0089,101649.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0090,108299.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0091,72199.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0092,61749.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0093,67449.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0094,37905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0095,58805.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0096,56905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0097,76855.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0098,94905.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0099,123405.00,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0100,69349.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0101,80749.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0102,110199.05,5,2026-01-01,2026-12-31,ACTIVE
PL-SMB,SMB Advantage Price List,SMB,INR,VAR-0103,57949.05,5,2026-01-01,2026-12-31,ACTIVE
