inventory_id,warehouse_id,variant_id,available_quantity,reserved_quantity,allocated_quantity,backorder_quantity,reorder_level,reorder_quantity,safety_stock,incoming_quantity,average_daily_demand,inventory_status,last_restocked_at,next_expected_restock
INV-00181,WH-001,VAR-0181,226,21,21,0,50,150,30,100,13.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00182,WH-001,VAR-0182,192,31,31,0,50,150,30,100,31.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00183,WH-001,VAR-0183,419,27,27,0,50,150,30,200,8.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00184,WH-001,VAR-0184,157,15,15,0,50,150,30,50,27.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00185,WH-001,VAR-0185,310,45,45,0,50,150,30,50,26.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00186,WH-001,VAR-0186,390,41,41,0,50,150,30,100,29.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00187,WH-001,VAR-0187,107,28,28,0,50,150,30,50,18.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00188,WH-001,VAR-0188,184,29,29,0,50,150,30,200,23.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00189,WH-001,VAR-0189,302,45,45,0,50,150,30,200,17.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00190,WH-001,VAR-0190,441,45,45,0,50,150,30,100,17.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00191,WH-001,VAR-0191,292,27,27,0,50,150,30,100,14.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00192,WH-001,VAR-0192,121,22,22,0,50,150,30,100,11.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00193,WH-001,VAR-0193,40,3,3,0,10,25,5,10,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00194,WH-001,VAR-0194,36,5,5,0,10,25,5,20,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00195,WH-001,VAR-0195,18,5,5,0,10,25,5,10,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00196,WH-001,VAR-0196,25,1,1,0,10,25,5,10,2.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00197,WH-001,VAR-0197,9,9,9,0,10,25,5,20,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00198,WH-001,VAR-0198,124,50,50,0,50,150,30,100,10.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00199,WH-001,VAR-0199,6,10,10,0,10,25,5,20,2.9,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00200,WH-001,VAR-0200,34,6,6,0,10,25,5,10,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00201,WH-001,VAR-0201,22,8,8,0,10,25,5,10,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00202,WH-001,VAR-0202,31,8,8,0,10,25,5,10,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00203,WH-001,VAR-0203,49,1,1,0,10,25,5,10,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00204,WH-001,VAR-0204,42,5,5,0,10,25,5,10,5.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00205,WH-001,VAR-0205,13,9,9,0,10,25,5,20,3.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00206,WH-001,VAR-0206,45,4,4,0,10,25,5,20,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00207,WH-001,VAR-0207,34,5,5,0,10,25,5,20,2.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00208,WH-001,VAR-0208,45,1,1,0,10,25,5,10,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00209,WH-001,VAR-0209,19,4,4,0,10,25,5,20,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00210,WH-001,VAR-0210,16,4,4,0,10,25,5,10,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00211,WH-001,VAR-0211,16,1,1,0,10,25,5,20,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00212,WH-001,VAR-0212,101,20,20,0,30,60,15,40,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00213,WH-001,VAR-0213,61,14,14,0,30,60,15,60,9.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00214,WH-001,VAR-0214,34,12,12,0,30,60,15,40,8.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00215,WH-001,VAR-0215,105,23,23,0,30,60,15,60,8.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00216,WH-001,VAR-0216,50,18,18,0,30,60,15,20,6.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00217,WH-001,VAR-0217,107,9,9,0,30,60,15,40,8.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00218,WH-001,VAR-0218,34,6,6,0,30,60,15,20,8.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00219,WH-001,VAR-0219,101,23,23,0,30,60,15,40,6.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00220,WH-001,VAR-0220,84,14,14,0,30,60,15,60,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00221,WH-001,VAR-0221,59,21,21,0,30,60,15,60,6.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00222,WH-001,VAR-0222,35,24,24,0,30,60,15,20,9.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00223,WH-001,VAR-0223,119,15,15,0,30,60,15,60,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00224,WH-001,VAR-0224,36,12,12,0,30,60,15,60,8.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00225,WH-001,VAR-0225,98,23,23,0,30,60,15,20,10.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00226,WH-001,VAR-0226,111,13,13,0,30,60,15,60,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00227,WH-001,VAR-0227,121,10,10,0,30,60,15,40,6.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00228,WH-001,VAR-0228,81,13,13,0,30,60,15,20,10.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00229,WH-001,VAR-0229,80,25,25,0,30,60,15,40,9.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00230,WH-001,VAR-0230,85,16,16,0,30,60,15,40,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00231,WH-001,VAR-0231,110,8,8,0,30,60,15,20,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00232,WH-001,VAR-0232,113,20,20,0,30,60,15,40,7.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00233,WH-001,VAR-0233,76,22,22,0,30,60,15,20,6.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00234,WH-001,VAR-0234,7,1,1,0,4,10,2,4,0.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00235,WH-001,VAR-0235,8,2,2,0,4,10,2,0,1.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00236,WH-001,VAR-0236,10,1,1,0,4,10,2,4,0.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00237,WH-001,VAR-0237,10,1,1,0,4,10,2,8,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00238,WH-001,VAR-0238,12,1,1,0,4,10,2,0,0.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00239,WH-001,VAR-0239,10,0,0,0,4,10,2,4,1.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00240,WH-001,VAR-0240,9,0,0,0,4,10,2,0,2.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00241,WH-001,VAR-0241,11,0,0,0,4,10,2,8,0.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00242,WH-001,VAR-0242,10,0,0,0,4,10,2,8,1.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00243,WH-001,VAR-0243,5,0,0,0,4,10,2,4,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00244,WH-001,VAR-0244,12,0,0,0,4,10,2,4,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00245,WH-001,VAR-0245,5,2,2,2,4,10,2,5,1.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00246,WH-001,VAR-0246,4,3,3,4,4,10,2,0,0.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00247,WH-001,VAR-0247,10,1,1,0,4,10,2,5,1.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00248,WH-001,VAR-0248,14,3,3,0,4,10,2,10,0.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00249,WH-001,VAR-0249,1,1,1,0,4,10,2,10,1.0,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00250,WH-001,VAR-0250,11,3,3,0,4,10,2,5,0.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00251,WH-001,VAR-0251,6,2,2,4,4,10,2,10,0.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00252,WH-001,VAR-0252,6,1,1,0,4,10,2,10,0.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00253,WH-001,VAR-0253,14,3,3,0,4,10,2,5,1.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00254,WH-001,VAR-0254,12,3,3,2,4,10,2,10,1.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00255,WH-001,VAR-0255,11,1,1,2,4,10,2,0,0.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00256,WH-001,VAR-0256,10,2,2,0,4,10,2,5,0.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00257,WH-001,VAR-0257,66,2,2,0,15,40,8,15,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00258,WH-001,VAR-0258,27,3,3,0,15,40,8,30,5.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00259,WH-001,VAR-0259,41,7,7,0,15,40,8,30,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00260,WH-001,VAR-0260,50,15,15,0,15,40,8,30,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00261,WH-001,VAR-0261,70,15,15,0,15,40,8,15,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00262,WH-001,VAR-0262,38,12,12,0,15,40,8,30,6.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00263,WH-001,VAR-0263,19,8,8,0,15,40,8,15,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00264,WH-001,VAR-0264,20,9,9,0,15,40,8,15,4.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00265,WH-001,VAR-0265,11,2,2,0,15,40,8,30,5.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00266,WH-001,VAR-0266,24,6,6,0,10,25,5,20,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00267,WH-001,VAR-0267,21,9,9,0,10,25,5,20,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00268,WH-001,VAR-0268,17,3,3,0,10,25,5,10,1.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00269,WH-001,VAR-0269,30,10,10,0,10,25,5,10,3.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00270,WH-001,VAR-0270,43,3,3,0,10,25,5,10,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00271,WH-001,VAR-0271,22,8,8,0,10,25,5,20,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00272,WH-001,VAR-0272,35,5,5,0,10,25,5,10,1.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00273,WH-001,VAR-0273,28,10,10,0,10,25,5,20,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00274,WH-001,VAR-0274,33,5,5,0,10,25,5,20,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00275,WH-001,VAR-0275,18,7,7,0,10,25,5,20,1.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00276,WH-001,VAR-0276,30,10,10,0,10,25,5,20,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00277,WH-001,VAR-0277,50,5,5,0,10,25,5,10,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00278,WH-001,VAR-0278,48,7,7,0,10,25,5,20,1.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00279,WH-001,VAR-0279,49,1,1,0,10,25,5,20,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00280,WH-001,VAR-0280,31,3,3,0,8,20,4,5,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00281,WH-001,VAR-0281,14,2,2,0,8,20,4,5,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00282,WH-001,VAR-0282,24,6,6,0,8,20,4,5,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00283,WH-001,VAR-0283,31,6,6,0,8,20,4,5,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00284,WH-001,VAR-0284,17,1,1,0,8,20,4,15,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00285,WH-001,VAR-0285,5,3,3,0,8,20,4,15,2.8,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00286,WH-001,VAR-0286,8,2,2,0,8,20,4,5,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00287,WH-001,VAR-0287,31,3,3,0,8,20,4,15,3.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00288,WH-001,VAR-0288,11,4,4,0,8,20,4,15,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00289,WH-001,VAR-0289,13,1,1,0,8,20,4,15,3.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00290,WH-001,VAR-0290,7,2,2,0,8,20,4,15,3.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00291,WH-001,VAR-0291,28,5,5,0,8,20,4,15,1.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00292,WH-001,VAR-0292,15,1,1,0,8,20,4,15,2.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00293,WH-001,VAR-0293,17,3,3,0,8,20,4,15,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00294,WH-001,VAR-0294,29,6,6,0,8,20,4,15,1.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00295,WH-001,VAR-0295,10,4,4,0,8,20,4,5,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00296,WH-001,VAR-0296,41,6,6,0,10,25,5,10,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00297,WH-001,VAR-0297,46,8,8,0,10,25,5,20,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00298,WH-001,VAR-0298,13,3,3,0,10,25,5,10,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00299,WH-001,VAR-0299,25,8,8,0,10,25,5,10,1.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00300,WH-001,VAR-0300,40,3,3,0,10,25,5,20,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00301,WH-001,VAR-0301,48,9,9,0,10,25,5,20,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00302,WH-001,VAR-0302,52,3,3,0,10,25,5,20,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00303,WH-001,VAR-0303,37,10,10,0,10,25,5,20,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00304,WH-001,VAR-0304,23,1,1,0,10,25,5,20,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00305,WH-001,VAR-0305,34,4,4,0,10,25,5,20,1.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00306,WH-001,VAR-0306,49,6,6,0,10,25,5,20,1.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00307,WH-001,VAR-0307,23,4,4,0,10,25,5,10,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00308,WH-001,VAR-0308,35,2,2,0,10,25,5,10,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00309,WH-001,VAR-0309,44,1,1,0,10,25,5,10,4.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00310,WH-001,VAR-0310,21,3,3,0,10,25,5,10,1.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00311,WH-001,VAR-0311,54,9,9,0,10,25,5,10,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00312,WH-001,VAR-0312,20,6,6,0,10,25,5,10,4.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00313,WH-001,VAR-0313,44,1,1,0,10,25,5,20,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00314,WH-001,VAR-0314,15,3,3,0,10,25,5,20,4.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00315,WH-001,VAR-0315,13,1,1,0,10,25,5,10,1.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00316,WH-001,VAR-0316,21,10,10,0,10,25,5,20,1.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00317,WH-001,VAR-0317,22,1,1,0,10,25,5,10,4.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00318,WH-001,VAR-0318,39,2,2,0,10,25,5,10,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00319,WH-001,VAR-0319,55,6,6,0,10,25,5,10,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00320,WH-001,VAR-0320,20,10,10,0,10,25,5,10,3.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00321,WH-001,VAR-0321,48,9,9,0,10,25,5,20,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00322,WH-001,VAR-0322,7,1,1,0,10,25,5,20,4.4,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00323,WH-001,VAR-0323,33,2,2,0,10,25,5,20,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00324,WH-001,VAR-0324,34,2,2,0,10,25,5,10,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00325,WH-001,VAR-0325,15,2,2,0,10,25,5,10,2.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00326,WH-001,VAR-0326,46,10,10,0,10,25,5,20,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00327,WH-001,VAR-0327,44,9,9,0,10,25,5,20,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00328,WH-001,VAR-0328,44,7,7,0,10,25,5,10,4.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00329,WH-001,VAR-0329,13,9,9,0,10,25,5,10,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00330,WH-001,VAR-0330,20,7,7,0,10,25,5,20,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00331,WH-001,VAR-0331,264,36,36,0,50,150,30,200,10.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00332,WH-001,VAR-0332,278,30,30,0,50,150,30,200,14.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00333,WH-001,VAR-0333,138,40,40,0,50,150,30,50,10.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00334,WH-001,VAR-0334,103,15,15,0,50,150,30,100,10.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00335,WH-001,VAR-0335,438,33,33,0,50,150,30,50,23.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00336,WH-001,VAR-0336,360,45,45,0,50,150,30,200,16.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00337,WH-001,VAR-0337,122,36,36,0,50,150,30,100,31.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00338,WH-001,VAR-0338,444,37,37,0,50,150,30,200,9.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00339,WH-001,VAR-0339,207,48,48,0,50,150,30,100,17.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00340,WH-001,VAR-0340,355,42,42,0,50,150,30,50,12.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00341,WH-001,VAR-0341,306,24,24,0,50,150,30,50,17.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00342,WH-001,VAR-0342,344,33,33,0,50,150,30,50,28.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00343,WH-001,VAR-0343,353,24,24,0,50,150,30,100,30.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00344,WH-001,VAR-0344,378,49,49,0,50,150,30,200,25.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00345,WH-001,VAR-0345,73,48,48,0,50,150,30,200,30.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00346,WH-001,VAR-0346,196,11,11,0,50,150,30,50,15.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00347,WH-001,VAR-0347,450,29,29,0,50,150,30,100,17.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00348,WH-001,VAR-0348,152,19,19,0,50,150,30,200,25.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00349,WH-001,VAR-0349,95,19,19,0,50,150,30,200,25.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00350,WH-001,VAR-0350,7,2,2,0,10,25,5,10,2.5,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00351,WH-001,VAR-0351,35,6,6,0,10,25,5,10,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00352,WH-001,VAR-0352,52,6,6,0,10,25,5,10,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00353,WH-001,VAR-0353,15,3,3,0,10,25,5,10,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00354,WH-001,VAR-0354,23,8,8,0,10,25,5,20,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00355,WH-001,VAR-0355,286,36,36,0,50,150,30,100,13.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00356,WH-001,VAR-0356,38,2,2,0,10,25,5,20,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00357,WH-001,VAR-0357,24,10,10,0,10,25,5,20,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00358,WH-001,VAR-0358,25,1,1,0,10,25,5,10,2.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00359,WH-001,VAR-0359,44,1,1,0,10,25,5,10,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00360,WH-001,VAR-0360,19,3,3,0,10,25,5,20,2.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00361,WH-001,VAR-0361,13,1,1,0,10,25,5,20,4.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00362,WH-001,VAR-0362,17,3,3,0,10,25,5,20,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
