product_id,product_code,product_name,brand,category_id,subcategory_id,product_type,description,manufacturer_part_number,unit,base_cost,base_price,tax_rate,warranty_months,status,is_serialized,is_recurring,created_at,updated_at
PROD-0075,TAB-SAM-TABS9,Samsung Galaxy Tab S9 11-inch Enterprise Edition (Wi-Fi/5G),Samsung Electronics,CAT-MOB,CAT-TAB,HARDWARE,"Dynamic AMOLED 2X, IP68 water & dust resistance, bundled S Pen, Samsung DeX desktop mode",SM-X716B-EE,EACH,62000.00,72999.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0076,TAB-SAM-S9ULTRA,Samsung Galaxy Tab S9 Ultra 14.6-inch Enterprise Presentation Tablet,Samsung Electronics,CAT-MOB,CAT-TAB,HARDWARE,"Massive 14.6"" AMOLED screen replacing laptop screens in executive boardrooms with DeX",SM-X916B-EXEC,EACH,98000.00,115999.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0077,TAB-SAM-ACT4PRO,Samsung Galaxy Tab Active4 Pro Rugged Field Tablet,Samsung Electronics,CAT-MOB,CAT-TAB,HARDWARE,"Heavy-duty field tablet with anti-shock protective cover, replaceable battery and No Battery mode",SM-T636B-RUG,EACH,52000.00,60999.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0078,TAB-LEN-P12PRO,Lenovo Tab P12 Pro 12.6-inch Commercial Tablet,Lenovo Group Ltd,CAT-MOB,CAT-TAB,HARDWARE,Slim aluminum tablet with 2K AMOLED 120Hz display and Lenovo Precision Pen 3 support,ZA9D0022IN,EACH,48000.00,56999.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0079,MON-DEL-P2422H,Dell P2422H 23.8-inch FHD IPS Commercial Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"Corporate standard 24"" IPS monitor with ComfortView Plus low-blue-light and full ergonomic stand",DEL-P2422H-BASE,EACH,11500.00,14200.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0080,MON-DEL-P2722H,Dell P2722H 27-inch FHD Ergonomic Business Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Spacious 27-inch display optimized for spreadsheet and data entry operations with ultra-thin bezel,DEL-P2722H-BASE,EACH,14500.00,17800.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0081,MON-DEL-P2723DE,Dell P2723DE 27-inch QHD USB-C Productivity Hub Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Crystal-clear QHD resolution with built-in RJ45 Ethernet and 90W USB-C single-cable connectivity,DEL-P2723DE-BASE,EACH,27000.00,32800.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0082,MON-DEL-U2724D,Dell UltraSharp U2724D 27-inch QHD Color-Accurate Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"IPS Black technology with 2000:1 contrast ratio, 120Hz refresh rate and ambient light sensor",DEL-U2724D-BASE,EACH,32000.00,38900.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0083,MON-DEL-U3223QE,Dell UltraSharp U3223QE 31.5-inch 4K UHD USB-C Hub Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"Brilliant 4K UHD monitor with IPS Black technology, 98% DCI-P3 color gamut, KVM switch and RJ45",DEL-U3223QE-BASE,EACH,58000.00,69900.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0084,MON-DEL-U3423WE,Dell UltraSharp U3423WE 34-inch Curved WQHD USB-C Ultrawide,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"Immersive 21:9 curved ultrawide with IPS Black, integrated 2x 5W speakers, KVM and dual-PC PbP",DEL-U3423WE-BASE,EACH,72000.00,86500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0085,MON-HP-E24G4,HP E24 G4 23.8-inch FHD Ergonomic Enterprise Monitor,HP Inc.,CAT-PERIPH,CAT-MON,HARDWARE,Mainstream corporate display featuring HP Eye Ease always-on low-blue-light filter,9VF99AA,EACH,11200.00,13800.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0086,MON-HP-E27G4,HP E27 G4 27-inch FHD Commercial Business Monitor,HP Inc.,CAT-PERIPH,CAT-MON,HARDWARE,27-inch 3-sided micro-edge business display with 4-way adjustability and crisp viewing angles,9VG71AA,EACH,14200.00,17500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0087,MON-HP-E27UG5,HP E27u G5 27-inch QHD USB-C Conferencing Monitor,HP Inc.,CAT-PERIPH,CAT-MON,HARDWARE,"Single-cable USB-C hub monitor providing 65W power delivery, daisy chaining and RJ45 LAN",6N4D3AA,EACH,28000.00,34000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0088,MON-HP-Z27KG3,HP Z27k G3 27-inch 4K UHD Color-Calibrated Workstation Display,HP Inc.,CAT-PERIPH,CAT-MON,HARDWARE,Factory color-calibrated 4K display crafted with real aluminum and 99% sRGB color accuracy,1B9T0AA,EACH,48000.00,58000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0089,MON-LEN-T24I30,Lenovo ThinkVision T24i-30 23.8-inch FHD Business Display,Lenovo Group Ltd,CAT-PERIPH,CAT-MON,HARDWARE,"Reliable 23.8"" borderless business monitor with Natural Low Blue Light certification",63CFMAR3IN,EACH,11000.00,13500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0090,MON-LEN-T27H30,Lenovo ThinkVision T27h-30 27-inch QHD USB-C Docking Monitor,Lenovo Group Ltd,CAT-PERIPH,CAT-MON,HARDWARE,"Complete desk-docking solution with 90W USB-C, dedicated Ethernet port and DP-out daisy chain",63A3GAR1IN,EACH,26500.00,32500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0091,MON-LEN-P32P30,Lenovo ThinkVision P32p-30 31.5-inch 4K Professional Display,Lenovo Group Ltd,CAT-PERIPH,CAT-MON,HARDWARE,"Pro-grade 31.5-inch 4K UHD monitor with Thunderbolt 4 in/out, 100% sRGB/DCI-P3, and hardware KVM",63D3GAR1IN,EACH,62000.00,74900.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0092,MON-LG-34WN80C,LG 34WN80C-B 34-inch 21:9 UltraWide WQHD IPS Curved Monitor,LG Electronics,CAT-PERIPH,CAT-MON,HARDWARE,"Productivity ultrawide monitor with USB-C 60W power delivery, HDR10 and OnScreen Control",34WN80C-B.ATR,EACH,42000.00,49999.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0093,NET-CIS-C9200L-24P,Cisco Catalyst 9200L 24-Port Gigabit Managed PoE+ Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,Enterprise foundational Layer 3 switch with 24x 1GbE PoE+ ports (370W budget) and 4x 1G SFP uplinks,C9200L-24P-4G-E,EACH,145000.00,178000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0094,NET-CIS-C9200L-48P,Cisco Catalyst 9200L 48-Port Gigabit Managed PoE+ Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,Enterprise high-density access switch with 48x 1GbE PoE+ ports (740W budget) and 4x 10G SFP+ uplinks,C9200L-48P-4X-E,EACH,230000.00,285000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0095,NET-CIS-C9300-48,Cisco Catalyst 9300 48-Port Multi-Gigabit Layer 3 Core Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,"Enterprise lead stackable access platform for security, IoT, mobility, and cloud with 480Gbps stacking",C9300-48U-A,EACH,420000.00,520000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0096,NET-CIS-CBS250-24T,Cisco Business 250 Series CBS250-24T-4G Smart Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,Affordable smart gigabit switch for SMB commercial offices with intuitive web dashboard,CBS250-24T-4G-IN,EACH,24000.00,29500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0097,NET-CIS-C9120AX,Cisco Catalyst 9120AX Series Wi-Fi 6 Enterprise Access Point,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,"Mission-critical enterprise Wi-Fi 6 AP with 4x4:4 MIMO, integrated BLE and IoT RF ASIC",C9120AXI-D,EACH,48000.00,59000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0098,NET-ARU-CX6100-24P,Aruba CX 6100 24G 4SFP+ Class 4 PoE 370W Switch,Aruba Networks (HPE),CAT-INFRA,CAT-NET,HARDWARE,Entry-level enterprise access switch with modern AOS-CX operating system and 4x 10G uplinks,JL677A,EACH,92000.00,114000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0099,NET-ARU-CX6200-48P,Aruba CX 6200F 48G Class 4 PoE 4SFP+ 740W Switch,Aruba Networks (HPE),CAT-INFRA,CAT-NET,HARDWARE,"Next-gen stackable enterprise switch with built-in analytics, dynamic segmentation and VSF stacking",JL726A,EACH,185000.00,228000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0100,NET-ARU-AP515,Aruba AP-515 Unified Wi-Fi 6 Campus Access Point,Aruba Networks (HPE),CAT-INFRA,CAT-NET,HARDWARE,High-performance campus dual-radio Wi-Fi 6 AP with AI-powered ClientMatch and OFDMA,Q9H62A,EACH,42000.00,52000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0101,NET-ARU-AP505,Aruba AP-505 Campus Dual-Radio Wi-Fi 6 AP,Aruba Networks (HPE),CAT-INFRA,CAT-NET,HARDWARE,Cost-effective Wi-Fi 6 connectivity for medium density enterprise environments like schools and clinics,R2H28A,EACH,28000.00,34500.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0102,NET-UBI-USWPRO24,Ubiquiti UniFi Switch Pro 24 PoE Layer 2/3 Managed Switch,Ubiquiti Networks,CAT-INFRA,CAT-NET,HARDWARE,Layer 3 enterprise switch with 24x GbE ports including 802.3bt PoE++ and 2x 10G SFP+ uplinks,USW-Pro-24-PoE,EACH,48000.00,59500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0103,NET-UBI-USWPRO48,Ubiquiti UniFi Switch Pro 48 PoE Enterprise Switch,Ubiquiti Networks,CAT-INFRA,CAT-NET,HARDWARE,"High-port-count switch with 40x PoE+, 8x PoE++ (600W budget) and 4x 10G SFP+ ports",USW-Pro-48-PoE,EACH,88000.00,108000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0104,NET-UBI-U6PRO,Ubiquiti UniFi 6 Pro High-Performance Wi-Fi 6 Access Point,Ubiquiti Networks,CAT-INFRA,CAT-NET,HARDWARE,Dual-band Wi-Fi 6 AP with 5.3Gbps aggregate throughput rate and 300+ concurrent client capacity,U6-Pro,EACH,15500.00,18900.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0105,NET-UBI-UDMPRO,Ubiquiti UniFi Dream Machine Pro Enterprise Security Gateway,Ubiquiti Networks,CAT-INFRA,CAT-NET,HARDWARE,"All-in-one 1U rackmount console with 3.5Gbps IDS/IPS throughput, 8-port switch and 10G SFP+ WAN/LAN",UDM-Pro,EACH,38000.00,46500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0106,NET-FOR-FG60F,Fortinet FortiGate 60F Enterprise Next-Gen Firewall,Fortinet Inc.,CAT-INFRA,CAT-NET,HARDWARE,Industry-leading secure SD-WAN and NGFW with patented SOC4 processor and 10 Gbps firewall throughput,FG-60F-BDL-950-12,EACH,58000.00,72000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0107,NET-FOR-FG100F,Fortinet FortiGate 100F Enterprise Mid-Market Next-Gen Firewall,Fortinet Inc.,CAT-INFRA,CAT-NET,HARDWARE,Enterprise-class 1U rackmount firewall with 1 Gbps threat protection throughput and dual 10G SFP+ ports,FG-100F-BDL-950-12,EACH,195000.00,245000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0108,NET-TPL-SG3428XMP,TP-Link Omada SG3428XMP 24-Port Gigabit L2+ Managed PoE+ Switch,TP-Link Technologies,CAT-INFRA,CAT-NET,HARDWARE,Cost-effective managed PoE+ switch with 4x 10G SFP+ uplink slots and Omada Cloud SDN management,TL-SG3428XMP,EACH,32000.00,39999.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0109,STO-SYN-DS923P,Synology DiskStation DS923+ 4-Bay Enterprise NAS,Synology Inc.,CAT-INFRA,CAT-STO,HARDWARE,Compact 4-bay NAS scalable up to 9 drives with dual 1GbE ports and PCIe slot for 10GbE,DS923+,EACH,48000.00,58500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0110,STO-SYN-DS1821P,Synology DiskStation DS1821+ 8-Bay Scalable SMB NAS,Synology Inc.,CAT-INFRA,CAT-STO,HARDWARE,"Powerful 8-bay desktop tower designed for high-capacity backup, file serving and virtualization storage",DS1821+,EACH,88000.00,107000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0111,STO-SYN-RS2423P,Synology RackStation RS2423+ 12-Bay 2U Enterprise Rackmount NAS,Synology Inc.,CAT-INFRA,CAT-STO,HARDWARE,High-capacity 2U rackmount storage server delivering sequential read/write over 3500/1700 MB/s,RS2423+,EACH,195000.00,238000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0112,STO-SYN-RS3621XS,Synology RackStation RS3621xs+ 12-Bay High-Performance SAN/NAS,Synology Inc.,CAT-INFRA,CAT-STO,HARDWARE,"Enterprise mission-critical storage delivering over 238,000 4K random read IOPS with redundant power",RS3621xs+,EACH,380000.00,465000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0113,STO-QNP-TS464,QNAP TS-464 4-Bay Quad-Core 2.5GbE NAS,QNAP Systems,CAT-INFRA,CAT-STO,HARDWARE,"High-speed 2.5GbE networking, M.2 NVMe SSD caching, HDMI 4K display and hardware encryption",TS-464-8G,EACH,44000.00,53500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0114,STO-QNP-TS873A,QNAP TS-873A 8-Bay AMD Ryzen Enterprise NAS,QNAP Systems,CAT-INFRA,CAT-STO,HARDWARE,AMD Ryzen V1500B quad-core processor with QuTS hero ZFS operating system for enterprise data integrity,TS-873A-8G,EACH,82000.00,99500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0115,STO-QNP-TS1685,QNAP TS-1685 16-Bay Enterprise Storage Appliance,QNAP Systems,CAT-INFRA,CAT-STO,HARDWARE,"Hybrid high-capacity NAS supporting 12x 3.5"" HDDs and 4x 2.5"" SSDs for auto-tiering Qtier storage",TS-1685-D1531,EACH,290000.00,355000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0116,STO-WD-ULT16TB,Western Digital Ultrastar DC HC550 16TB Enterprise SAS HDD,Western Digital,CAT-INFRA,CAT-STO,HARDWARE,Helium-sealed CMR 3.5-inch enterprise hard drive with 2.5M hours MTBF and 550TB/year workload rating,0F38466,EACH,26000.00,32000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0117,STO-WD-ULT20TB,Western Digital Ultrastar DC HC560 20TB Enterprise SATA HDD,Western Digital,CAT-INFRA,CAT-STO,HARDWARE,Ultra-dense 20TB CMR enterprise drive with OptiNAND technology for cloud and data center storage,0F38755,EACH,34000.00,41500.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0118,STO-SAM-PM893-2TB,"Samsung PM893 1.92TB Enterprise 2.5"" SATA 6Gbps SSD",Samsung Electronics,CAT-INFRA,CAT-STO,HARDWARE,Read-intensive enterprise datacenter SSD with power-loss protection and end-to-end data path protection,MZ7L31T9HBLT,EACH,18500.00,23000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0119,STO-SAM-PM1733-4TB,Samsung PM1733 3.84TB PCIe Gen4 Enterprise NVMe U.2 SSD,Samsung Electronics,CAT-INFRA,CAT-STO,HARDWARE,"Ultra-fast dual-port PCIe Gen4 x4 NVMe SSD delivering up to 7,000 MB/s sequential read speed",MZWLJ3T8HBLS,EACH,42000.00,52000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0120,STO-KIN-DC500M-2TB,"Kingston DC500M 1.92TB Enterprise Mixed-Use 2.5"" SATA SSD",Kingston Technology,CAT-INFRA,CAT-STO,HARDWARE,Mixed-use enterprise SSD engineered for database and virtualization workloads with strict QoS,SEDC500M/1920G,EACH,17500.00,21800.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0121,STO-KIN-DC1500M-4TB,Kingston DC1500M 3.84TB U.2 Enterprise NVMe High-End SSD,Kingston Technology,CAT-INFRA,CAT-STO,HARDWARE,Gen 3.0 x4 PCIe NVMe enterprise SSD providing high throughput and predictable low latency,SEDC1500M/3840G,EACH,38000.00,47500.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0122,STO-DEL-24TB10K,"Dell 2.4TB 10K RPM SAS 12Gbps 2.5"" Hot-Plug Enterprise HDD",Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,"Original Dell certified 2.5-inch 10,000 RPM mission-critical hard drive mounted in 14th/15th/16th Gen caddy",400-AUQX,EACH,19000.00,24000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0123,UPS-APC-SMC1500I,APC Smart-UPS SMC1500I 1500VA LCD 230V Line-Interactive,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,"Intelligent network power protection for entry servers, point of sale and network switches",SMC1500I,EACH,24000.00,29500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0124,UPS-APC-SMT2200I,APC Smart-UPS SMT2200I 2200VA LCD 230V SmartConnect,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,"High-density sine-wave power backup for servers, voice/data networks and medical equipment",SMT2200I,EACH,52000.00,64000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0125,UPS-APC-SRT3000XLI,APC Smart-UPS On-Line SRT3000XLI 3000VA 230V Double-Conversion,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Zero-transfer-time online double-conversion UPS for mission-critical IT servers and telecom systems,SRT3000XLI,EACH,96000.00,118000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0126,UPS-APC-SRT5KXLI,APC Smart-UPS On-Line SRT5KXLI 5000VA 230V Enterprise Tower/Rack,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,5000VA/4500W pure sine-wave online double-conversion UPS for corporate data racks with AP9641 card,SRT5KXLI,EACH,185000.00,228000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0127,UPS-APC-SRT10KXLI,APC Smart-UPS On-Line SRT10KXLI 10kVA 230V Data Center UPS,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,10kVA unity power factor (10kW) enterprise online double-conversion power system with bypass switch,SRT10KXLI,EACH,360000.00,445000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0128,UPS-EAT-9SX1000,Eaton 9SX 1000VA Online Double-Conversion Tower UPS,Eaton Corporation,CAT-INFRA,CAT-UPS,HARDWARE,High-efficiency online double-conversion power protection with graphical LCD display and 0.9 PF,9SX1000I,EACH,36000.00,44500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0129,UPS-EAT-9PX3000,Eaton 9PX 3000VA RT 2U Rack/Tower Online Double-Conversion UPS,Eaton Corporation,CAT-INFRA,CAT-UPS,HARDWARE,Energy Star certified unity power factor (3000W) UPS with load segment control and hot-swap batteries,9PX3000IRT2U,EACH,89000.00,109000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0130,UPS-EAT-9PX6000,Eaton 9PX 6000VA RT 3U High-Efficiency Enterprise UPS,Eaton Corporation,CAT-INFRA,CAT-UPS,HARDWARE,6000VA/5400W online double-conversion UPS with internal maintenance bypass and network Gigabit card,9PX6KIRT,EACH,175000.00,215000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0131,UPS-VER-GXT5-1000,Vertiv Liebert GXT5-1000IRT2UXL 1kVA Online Double-Conversion UPS,Vertiv Holdings,CAT-INFRA,CAT-UPS,HARDWARE,Premium power protection with unity power factor (1000W) in a compact 2U rack/tower footprint,GXT5-1000IRT2UXL,EACH,38000.00,46800.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0132,UPS-VER-GXT5-3000,Vertiv Liebert GXT5-3000IRT2UXL 3kVA Online Enterprise UPS,Vertiv Holdings,CAT-INFRA,CAT-UPS,HARDWARE,Unity power factor (3000W) online UPS with color gravity-sensing LCD display and individually controlled outlets,GXT5-3000IRT2UXL,EACH,92000.00,114000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0133,UPS-VER-GXT5-10K,Vertiv Liebert GXT5-10KIRT5UXLN 10kVA 3-Phase in 1-Phase out UPS,Vertiv Holdings,CAT-INFRA,CAT-UPS,HARDWARE,Heavy commercial 10kVA unity power factor UPS supporting 3:1 or 1:1 wiring with external battery cabinets,GXT5-10KIRT5UXLN,EACH,340000.00,420000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0134,UPS-APC-AP7921B,APC NetShelter AP7921B 16A 208/230V Switched Rack PDU,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Network-managed rack power distribution unit with individual outlet power cycling and current monitoring,AP7921B,EACH,32000.00,39500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0135,PRN-HP-M404DN,HP LaserJet Pro M404dn Monochrome Network Laser Printer,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,Compact monochrome workgroup printer with automatic 2-sided printing and enhanced security features,W1A53A,EACH,18500.00,22900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0136,PRN-HP-M428FDW,HP LaserJet Pro MFP M428fdw Wireless All-in-One Laser Printer,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Multifunction workteam printer offering print, copy, scan, fax, dual-sided scanning and dual-band Wi-Fi",W1A30A,EACH,34000.00,41500.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0137,PRN-HP-M480F,HP Color LaserJet Enterprise MFP M480f Multifunction Printer,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Enterprise-grade color MFP with self-healing security BIOS, 50-sheet single-pass duplex ADF and PIN print",3QA55A,EACH,68000.00,82500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0138,PRN-HP-M555DN,HP Color LaserJet Enterprise M555dn Workgroup Network Printer,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,High-speed 40 ppm color laser printer designed for large corporate workgroups with 650-sheet standard input,7ZU78A,EACH,58000.00,71000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0139,PRN-CAN-MF445DW,Canon imageCLASS MF445dw Enterprise All-in-One Mono Laser,Canon Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"High-capacity 40 ppm 4-in-1 laser printer with 5"" color touch LCD and mobile printing capabilities",3514C003AA,EACH,32000.00,38900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0140,PRN-CAN-IR2625I,Canon imageRUNNER 2625i A3 Monochrome Enterprise Network Copier/MFP,Canon Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Robust heavy-duty A3 floor-standing office multifunction system with 25 ppm, DADF and department ID",3759C004AA,EACH,135000.00,168000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0141,PRN-BRO-HLL6400,Brother HL-L6400DW High-Speed Enterprise Monochrome Laser Printer,Brother Industries,CAT-PERIPH,CAT-PRN,HARDWARE,"Super-fast 52 ppm business printer with ultra-high-yield 20,000-page inbox toner and NFC authentication",HLL6400DW,EACH,44000.00,53500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0142,PRN-BRO-MFCL8900,Brother MFC-L8900CDW High-Yield Business Color Laser All-in-One,Brother Industries,CAT-PERIPH,CAT-PRN,HARDWARE,"Commercial color laser all-in-one with 33 ppm, 70-page auto duplex document feeder and 5"" touchscreen",MFCL8900CDW,EACH,62000.00,75900.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0143,PRN-EPS-WFC579R,Epson WorkForce Pro WF-C579R High-Yield Color A4 Network MFP,Epson Corporation,CAT-PERIPH,CAT-PRN,HARDWARE,"Replaceable Ink Pack System delivering up to 50,000 pages uninterrupted with zero-heat PrecisionCore tech",C11CG77501,EACH,52000.00,63500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
