product_id,product_code,product_name,brand,category_id,subcategory_id,product_type,description,manufacturer_part_number,unit,base_cost,base_price,tax_rate,warranty_months,status,is_serialized,is_recurring,created_at,updated_at
PROD-0071,MON-DEL-U2723QE,Dell UltraSharp U2723QE 27-inch 4K UHD USB-C Hub Display,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"Premier 4K monitor with IPS Black, 90W power delivery, KVM switch, picture-by-picture, and 98% DCI-P3 color gamut",DEL-U2723QE,EACH,46000.00,56000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0072,MON-DEL-U3223QE,Dell UltraSharp U3223QE 31.5-inch 4K USB-C Hub Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"Large-format 32-inch 4K monitor with IPS Black, built-in KVM, network connectivity, and HDR400 certification",DEL-U3223QE,EACH,64000.00,77500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0073,MON-DEL-U3423WE,Dell UltraSharp U3423WE 34-inch Curved WQHD USB-C Hub Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"Ultrawide 21:9 curved productivity screen featuring IPS Black, dual 5W speakers, and dual-PC KVM capability",DEL-U3423WE,EACH,72000.00,87000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0074,MON-HP-E24G4,HP E24 G4 23.8-inch FHD IPS Commercial Display,HP Inc.,CAT-PERIPH,CAT-MON,HARDWARE,"Work comfortably with 4-way ergonomic adjustability, HP Eye Ease always-on blue light filter, and crisp 1080p resolution",9VF99AA,EACH,11800.00,14400.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0075,MON-LEN-T27H30,Lenovo ThinkVision T27h-30 27-inch QHD USB-C Hub Monitor,Lenovo Group Ltd,CAT-PERIPH,CAT-MON,HARDWARE,"Sharp 2560x1440 IPS screen, one-cable USB-C solution with 90W PD, modular VoIP soundbar support, and RJ45",63A3GAR1WW,EACH,26500.00,32500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0076,MON-SAM-G9OLED,Samsung 49-inch Odyssey OLED G9 Dual QHD Curved Monitor,Samsung Electronics,CAT-PERIPH,CAT-MON,HARDWARE,Massive 32:9 super ultrawide curved screen equivalent to two 1440p displays side-by-side with OLED 0.03ms response,LS49CG950SWXXL,EACH,115000.00,139999.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0077,PRN-HP-M611DN,HP LaserJet Enterprise M611dn High-Speed Mono Network Printer,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Heavy-duty enterprise printer delivering up to 65 ppm with self-healing security and 275,000-page monthly duty cycle",7PS49A,EACH,78000.00,94000.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0078,PRN-HP-M480F,HP Color LaserJet Enterprise MFP M480f Multifunction Printer,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Compact color MFP with print, copy, scan, fax, automatic duplexing, 50-sheet ADF, and touchscreen control",3QA55A,EACH,68000.00,82500.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0079,PRN-CAN-IR2206N,Canon imageRUNNER 2206N A3 Multi-Function Network Copier,Canon Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Robust A3 monochrome network multifunction device ideal for engineering blueprints, accounts, and legal offices",IR2206N,EACH,52000.00,63000.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0080,PRN-BRO-L8900CDW,Brother MFC-L8900CDW Business Color Laser All-in-One,Brother Industries,CAT-PERIPH,CAT-PRN,HARDWARE,"High-productivity color laser with 33 ppm print/copy speed, 70-page duplex ADF, and NFC card reader authentication",MFC-L8900CDW,EACH,56000.00,68000.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0081,ACC-DEL-WD19S130,Dell WD19S 130W USB-C Commercial Docking Station,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,High-speed USB-C dock supplying 90W pass-through charging to Dell systems and multi-display 4K support,WD19S130W,EACH,11500.00,14500.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0082,ACC-DEL-WD22TB4,Dell WD22TB4 Thunderbolt 4 Modular Enterprise Dock,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,"Modular Thunderbolt 4 dock delivering 130W power delivery, 40Gbps bandwidth, and triple 4K display connectivity",WD22TB4,EACH,21000.00,26000.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0083,ACC-LEN-USBCDOCK,Lenovo ThinkPad Universal USB-C Dock v2,Lenovo Group Ltd,CAT-PERIPH,CAT-ACC,HARDWARE,"Enterprise dock with universal compatibility across Windows, Mac and Chrome, dynamic power charging up to 100W",40B00135IN,EACH,10800.00,13800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0084,ACC-HP-USBCG5,HP USB-C Dock G5 Universal Enterprise Dock,HP Inc.,CAT-PERIPH,CAT-ACC,HARDWARE,"Single-cable USB-C dock with network manageability (PXE Boot, WoL, MAC Address Pass-Through) and 100W PD",5TW10AA,EACH,11200.00,14200.00,18.0,12,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0085,ACC-LOG-MXKEYS,Logitech MX Keys for Business Advanced Wireless Illuminated Keyboard,Logitech International,CAT-PERIPH,CAT-ACC,HARDWARE,"Engineered for coders with Perfect Stroke keys, smart illumination, Logi Bolt secure wireless, and multi-device Easy-Switch",920-010116,EACH,7200.00,9495.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0086,ACC-LOG-MXM3S,Logitech MX Master 3S for Business Wireless Mouse,Logitech International,CAT-PERIPH,CAT-ACC,HARDWARE,"Iconic ergonomic mouse with Quiet Clicks, 8000 DPI track-on-glass sensor, and MagSpeed electromagnetic scroll wheel",910-006582,EACH,6400.00,8495.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0087,ACC-LOG-MK370,Logitech MK370 Wireless Keyboard and Mouse Combo for Business,Logitech International,CAT-PERIPH,CAT-ACC,HARDWARE,Spill-resistant full-size keyboard and silent optical mouse pre-paired to a Logi Bolt USB receiver for mass rollout,920-011409,EACH,2200.00,2995.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0088,ACC-JAB-EV65,Jabra Evolve2 65 Wireless Stereo Enterprise Headset,Jabra (GN Audio),CAT-PERIPH,CAT-ACC,HARDWARE,"Engineered for open-office focus with 3-microphone noise-cancelling boom, 37-hour battery, and 360-degree busy light",26599-999-999,EACH,14500.00,18900.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0089,ACC-JAB-EV40,Jabra Evolve2 40 USB-C Stereo Professional Wired Headset,Jabra (GN Audio),CAT-PERIPH,CAT-ACC,HARDWARE,"Corded UC headset with passive noise isolation, powerful 40mm leak-tolerant speakers, and integrated busy light",24089-989-899,EACH,6800.00,8900.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0090,ACC-POL-BW5220,Poly Blackwire 5220 Stereo USB-C and 3.5mm Headset,Poly (HP Poly),CAT-PERIPH,CAT-ACC,HARDWARE,"All-day ergonomic comfort with ultra-soft leatherette ear cushions, dynamic EQ, and dual 3.5mm/USB-C connectivity",207586-01,EACH,5400.00,7200.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0091,ACC-LOG-BRIO4K,Logitech Brio 4K Ultra HD Business Webcam with HDR,Logitech International,CAT-PERIPH,CAT-ACC,HARDWARE,"Premium 4K webcam with RightLight 3 and HDR, auto-light correction, dual omni-directional mics, and Windows Hello IR",960-001105,EACH,13500.00,17500.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0092,ACC-DEL-BAG15,Dell Pro EcoLoop 15-inch Enterprise Laptop Backpack,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,"Weather-resistant, eco-conscious backpack crafted with 100% recycled polyester and 360-degree foam cushioning",460-BDLE,EACH,2200.00,2999.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0093,ACC-KEN-LOCK,Kensington ClickSafe 2.0 Keyed Laptop Security Cable Lock,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Carbon steel cable lock that snaps directly onto standard Kensington Security Slots with single-handed engagement,K64435WW,EACH,1800.00,2500.00,18.0,60,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0094,ACC-ANK-GAN120,Anker 737 GaNPrime 120W 3-Port Fast USB-C Wall Charger,Google LLC,CAT-PERIPH,CAT-ACC,HARDWARE,Compact GaN multi-device high-power fast charger equipped with PowerIQ 4.0 and Dynamic Power Distribution,A2148,EACH,4500.00,5999.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0095,COL-LOG-RALLYBAR,Logitech Rally Bar All-in-One 4K Video Conferencing Bar,Logitech International,CAT-PERIPH,CAT-COL,HARDWARE,"Premier all-in-one video bar for medium to large meeting rooms with motorized PTZ 4K camera, dual speakers, and beamforming mics",960-001308,EACH,245000.00,295000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0096,COL-LOG-MEETUP,Logitech MeetUp 4K Ultra-HD Conference Camera,Logitech International,CAT-PERIPH,CAT-COL,HARDWARE,Engineered for small conference rooms and huddle spaces with 120-degree super-wide field of view and integrated audio,960-001101,EACH,58000.00,69900.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0097,COL-JAB-SPK75,Jabra Speak2 75 Professional Conference Speakerphone,Jabra (GN Audio),CAT-PERIPH,CAT-ACC,HARDWARE,"Advanced full duplex audio speakerphone with 4 beamforming microphones, Microphone Quality Indicator, and 32hr battery",2775-419,EACH,22000.00,27500.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0098,COL-POL-STUDIOX50,Poly Studio X50 All-in-One Video Bar with TC8 Touch Pad,Poly (HP Poly),CAT-PERIPH,CAT-COL,HARDWARE,"Medium-room video bar with radical audio clarity, smart camera auto-framing, and dedicated 8-inch touch room controller",2200-85970-001,EACH,215000.00,258000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0099,SEC-CIS-10GSR,Cisco 10GBASE-SR SFP+ Multi-Mode Optical Transceiver Module,Cisco Systems,CAT-PERIPH,CAT-SEC,HARDWARE,Standard 10-Gigabit optical transceiver module for OM3/OM4 multimode fiber links up to 300 meters,SFP-10G-SR,EACH,7500.00,9500.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0100,SEC-CIS-DAC3M,Cisco 10G SFP+ to SFP+ 3-Meter Direct Attach Copper (DAC) Cable,Cisco Systems,CAT-PERIPH,CAT-SEC,HARDWARE,Passive twinax direct-attach copper cable for high-speed top-of-rack server and storage interconnection,SFP-H10GB-CU3M,EACH,3200.00,4200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0101,LAP-LEN-T16G2,Lenovo ThinkPad T16 Gen 2 16-inch Enterprise Laptop,Lenovo Group Ltd,CAT-COMP,CAT-LAP,HARDWARE,16-inch high-productivity enterprise laptop with large 16:10 display and numeric keypad,21HH000VIN,EACH,74000.00,89000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0102,LAP-LEN-X1YG8,Lenovo ThinkPad X1 Yoga Gen 8 2-in-1 Touch Convertible,Lenovo Group Ltd,CAT-COMP,CAT-LAP,HARDWARE,"360-degree convertible with integrated garaged pen, 4K OLED option and CNC aluminium chassis",21HR001MIN,EACH,138000.00,166000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0103,LAP-LEN-L14G4,Lenovo ThinkPad L14 Gen 4 Mainstream Business Notebook,Lenovo Group Ltd,CAT-COMP,CAT-LAP,HARDWARE,Durable and serviceable enterprise notebook designed for operational workforce,21H1000GIN,EACH,52000.00,62500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0104,LAP-HP-EB640G10,HP EliteBook 640 G10 Enterprise Business Notebook,HP Inc.,CAT-COMP,CAT-LAP,HARDWARE,Cost-effective commercial ultrabook with HP Sure Click hardware security,7N070AV,EACH,59000.00,71000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0105,LAP-HP-EB1040G10,HP EliteBook 1040 G10 Flagship Ultralight Notebook,HP Inc.,CAT-COMP,CAT-LAP,HARDWARE,Premium magnesium chassis weighing under 1.2kg with 16:10 display and HP Presence audio,7N080AV,EACH,115000.00,138000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0106,LAP-HP-PB450G10,HP ProBook 450 G10 15.6-inch Business Laptop,HP Inc.,CAT-COMP,CAT-LAP,HARDWARE,"Dependable 15.6-inch commercial workhorse for accounts, office operations, and enterprise desk workers",7N074AV,EACH,49000.00,59000.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0107,LAP-DEL-LAT5540,Dell Latitude 5540 15.6-inch Corporate Laptop,Dell Technologies,CAT-COMP,CAT-LAP,HARDWARE,Mainstream 15-inch enterprise notebook with dedicated numpad and long battery life,DEL-LAT-5540-BASE,EACH,64000.00,77000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0108,LAP-DEL-LAT7640,Dell Latitude 7640 16-inch Executive Business Laptop,Dell Technologies,CAT-COMP,CAT-LAP,HARDWARE,16-inch 16:10 executive laptop with FHD IR webcam and quad speakers with Waves MaxxAudio,DEL-LAT-7640-BASE,EACH,94000.00,113000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0109,LAP-DEL-LAT9440,Dell Latitude 9440 2-in-1 Ultra-Premium Executive Laptop,Dell Technologies,CAT-COMP,CAT-LAP,HARDWARE,World's smallest 14-inch commercial PC with zero-lattice keyboard and haptic collaboration touchpad,DEL-LAT-9440-BASE,EACH,165000.00,198000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0110,LAP-APL-MBA15M3,Apple MacBook Air 15-inch M3 Large Screen Ultrabook,Apple Inc.,CAT-COMP,CAT-LAP,HARDWARE,Expansive 15.3-inch Liquid Retina display in razor-thin 11.5mm unibody enclosure with 18-hour battery,MRAY3HN/A,EACH,112000.00,134900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0111,LAP-ASU-EXPB5,ASUS ExpertBook B5 Flip 14-inch Business Convertible,ASUS Commercial,CAT-COMP,CAT-LAP,HARDWARE,"Enterprise convertible with 360-degree hinge, garaged stylus, numeric LED keypad and dual SSD RAID support",B5402FBA,EACH,72000.00,86500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0112,DSK-DEL-OPT7010TWR,Dell OptiPlex 7010 Tower High-Performance Desktop,Dell Technologies,CAT-COMP,CAT-DSK,HARDWARE,"Full-tower commercial desktop offering maximum expansion, dedicated graphics slots, and high-wattage PSU",DEL-OPT-7010-TWR,EACH,54000.00,65000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0113,DSK-HP-ELITEMINI800,HP Elite Mini 800 G9 Ultra-Small Form Factor Desktop,HP Inc.,CAT-COMP,CAT-DSK,HARDWARE,"Sub-compact enterprise desktop engineered for hybrid workers, hot-desking, and multi-monitor setups",724K1PA,EACH,56000.00,67500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0114,DSK-LEN-M70SG4,Lenovo ThinkCentre M70s Gen 4 Small Form Factor Desktop,Lenovo Group Ltd,CAT-COMP,CAT-DSK,HARDWARE,"Enterprise SFF desktop providing security, manageability, and expansion in a space-saving chassis",12E2000PIN,EACH,47000.00,56500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0115,DSK-APL-MACMINIM2,Apple Mac Mini M2 Compact Desktop Computer,Apple Inc.,CAT-COMP,CAT-DSK,HARDWARE,"Compact desktop featuring Apple M2 silicon, 2x Thunderbolt 4 ports, Wi-Fi 6E, and Gigabit Ethernet",MMFJ3HN/A,EACH,50000.00,59900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0116,WKS-HP-Z2G9SFF,HP Z2 SFF G9 High-Performance Compact Workstation,HP Inc.,CAT-COMP,CAT-WKS,HARDWARE,Pack real workstation power into a small form factor with full-height graphics and unthrottled performance,5F0G1AV,EACH,135000.00,162000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0117,WKS-LEN-P3TINY,Lenovo ThinkStation P3 Tiny 1-Liter Compact Workstation,Lenovo Group Ltd,CAT-COMP,CAT-WKS,HARDWARE,World's smallest ISV-certified workstation supporting NVIDIA T1000 discrete professional graphics,30H0000MIN,EACH,88000.00,105000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0118,WKS-HP-Z8FURYG5,HP Z8 Fury G5 Extreme Dual-GPU Multi-Core Workstation,HP Inc.,CAT-COMP,CAT-WKS,HARDWARE,Peak transformative performance with Intel Xeon w9 and dual full-size high-power professional GPUs for VFX & AI,5F0H1AV,EACH,480000.00,576000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0119,WKS-HP-ZBKFURY16,HP ZBook Fury 16 G10 Desktop-Replacement Mobile Workstation,HP Inc.,CAT-COMP,CAT-WKS,HARDWARE,Relentless desktop-class power in a 16-inch mobile form factor with vapor chamber cooling and tool-free expansion,8D0N1PA,EACH,225000.00,270000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0120,SRV-DEL-R450,Dell PowerEdge R450 1U 2-Socket General Purpose Rack Server,Dell Technologies,CAT-INFRA,CAT-SRV,HARDWARE,"Compact 1U dual-socket value rack server designed for lightweight virtualization, file sharing, and small IT rooms",DEL-R450-BASE,EACH,215000.00,258000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0121,SRV-DEL-R760XA,Dell PowerEdge R760xa 2U 4-GPU AI & Deep Learning Server,Dell Technologies,CAT-INFRA,CAT-SRV,HARDWARE,"High-performance dual-socket 2U rack server purpose-built for AI inferencing, LLM fine-tuning, and VDI workloads",DEL-R760XA-BASE,EACH,680000.00,816000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0122,SRV-HPE-ML350G11,HPE ProLiant ML350 Gen11 2-Socket Enterprise Tower Server,Hewlett Packard Enterprise,CAT-INFRA,CAT-SRV,HARDWARE,Robust dual-socket tower server that converts to 5U rackmount for heavy branch office infrastructure and manufacturing plants,P52530-B21,EACH,310000.00,372000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0123,SRV-HPE-DL385G11,HPE ProLiant DL385 Gen11 Dual AMD EPYC 9004 Server,Hewlett Packard Enterprise,CAT-INFRA,CAT-SRV,HARDWARE,Ultra-high core density server powered by 4th Gen AMD EPYC processors supporting up to 128 cores per socket,P52599-B21,EACH,420000.00,504000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0124,SRV-LEN-SR630V3,Lenovo ThinkSystem SR630 V3 1U Dense Compute Rack Server,Lenovo Group Ltd,CAT-INFRA,CAT-SRV,HARDWARE,"Compact 1U dual-socket server optimized for cloud computing, virtualization, and dense compute infrastructure",7D72A00PIN,EACH,295000.00,354000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0125,PHN-APL-IP14,Apple iPhone 14 5G Smartphone Enterprise Fleet Edition,Apple Inc.,CAT-MOB,CAT-SMP,HARDWARE,"Proven enterprise mobility smartphone with A15 Bionic, all-day battery life, and Apple Business Manager zero-touch provisioning",MPUF3HN/A,EACH,54000.00,64900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0126,PHN-SAM-S23FE,Samsung Galaxy S23 FE 5G Enterprise Mobility Smartphone,Samsung Electronics,CAT-MOB,CAT-SMP,HARDWARE,"Fan Edition flagship with premium camera, pro-grade durability, and Knox security for enterprise fleet deployments",SM-S711BZABINU,EACH,44000.00,54999.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0127,PHN-GGL-PIX7A,Google Pixel 7a 5G Enterprise Smartphone,Google LLC,CAT-MOB,CAT-SMP,HARDWARE,"Pure Android corporate smartphone with Google Tensor G2, Titan M2 security coprocessor, and 90Hz smooth display",GA04244-IN,EACH,34000.00,41999.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0128,PHN-ONE-OP12R,OnePlus 12R 5G Corporate Smartphone,OnePlus Technology,CAT-MOB,CAT-SMP,HARDWARE,"Flagship-tier performance with Snapdragon 8 Gen 2, 5500mAh battery, and 100W fast charging for heavy mobile workers",CPH2585,EACH,33000.00,39999.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0129,TAB-APL-AIR13M2,Apple iPad Air 13-inch M2 Productivity Tablet,Apple Inc.,CAT-MOB,CAT-TAB,HARDWARE,"Expansive 13-inch Liquid Retina display powered by M2 for multitasking, architectural blueprints, and medical imaging",MV2H3HN/A,EACH,66000.00,79900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0130,TAB-APL-PRO13M4,Apple iPad Pro 13-inch M4 Ultra-Thin OLED Tablet,Apple Inc.,CAT-MOB,CAT-TAB,HARDWARE,Thinnest Apple product ever (5.1mm) with Tandem OLED Ultra Retina XDR and pro rendering capabilities,MVX33HN/A,EACH,108000.00,129900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0131,TAB-SAM-TABS9P,Samsung Galaxy Tab S9+ 12.4-inch 5G Enterprise Tablet,Samsung Electronics,CAT-MOB,CAT-TAB,HARDWARE,"12.4-inch Dynamic AMOLED 2X display with dual rear cameras, quad AKG speakers, and bundled S Pen",SM-X816BZAAINU,EACH,74000.00,90999.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0132,TAB-SAM-ACT5,Samsung Galaxy Tab Active5 8-inch 5G Enterprise Rugged Tablet,Samsung Electronics,CAT-MOB,CAT-TAB,HARDWARE,"Compact 8-inch military-grade rugged tablet with IP68 S Pen, 120Hz wet/glove touch display, and hot-swappable battery",SM-X306BZGAEUE,EACH,43000.00,51999.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0133,NET-CIS-CBS35024P,Cisco Business CBS350-24P-4G 24-Port Managed PoE Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,Managed Gigabit Layer 3 access switch with 24x PoE+ ports (195W budget) and 4x Gigabit SFP uplinks,CBS350-24P-4G-EU,EACH,42000.00,51000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0134,NET-CIS-CBS35048P,Cisco Business CBS350-48P-4X 48-Port PoE+ 4x10G SFP+ Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,High-density managed Gigabit switch with 48x PoE+ ports (370W budget) and 4x 10G SFP+ dedicated uplinks,CBS350-48P-4X-EU,EACH,92000.00,112000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0135,NET-CIS-C930048U,Cisco Catalyst 9300-48U UPOE+ 90W Multi-Gigabit Switch,Cisco Systems,CAT-INFRA,CAT-NET,HARDWARE,Enterprise core stackable switch providing up to 90W Cisco UPOE+ per port for high-power IoT and Wi-Fi 6E APs,C9300-48U-A,EACH,410000.00,492000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0136,NET-UBI-UDMSE,Ubiquiti UniFi Dream Machine Special Edition (UDM-SE) Gateway,Ubiquiti Networks,CAT-INFRA,CAT-NET,HARDWARE,"All-in-one router, security gateway, PoE switch, and UniFi application server with 2.5G WAN and 10G SFP+",UDM-SE,EACH,46000.00,56000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0137,NET-UBI-U7PRO,Ubiquiti UniFi U7 Pro High-Capacity Tri-Band Wi-Fi 7 Access Point,Ubiquiti Networks,CAT-INFRA,CAT-NET,HARDWARE,"Ceiling-mounted Wi-Fi 7 AP with 6 GHz band support, 2.5 GbE uplink, and 9.3 Gbps aggregate over-the-air throughput",U7-Pro,EACH,18500.00,22900.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0138,NET-FOR-FG200F,Fortinet FortiGate 200F Enterprise Campus NGFW Firewall,Fortinet Inc.,CAT-INFRA,CAT-NET,HARDWARE,"Campus enterprise NGFW delivering 27 Gbps firewall throughput, 3 Gbps IPS, and 2 Gbps threat protection with dual PSUs",FG-200F-BDL-950-12,EACH,340000.00,408000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0139,STO-SYN-DS1821P,Synology DiskStation DS1821+ 8-Bay Scalable Tower NAS,Synology Inc.,CAT-INFRA,CAT-STO,HARDWARE,High-capacity 8-bay desktop NAS for IT enthusiasts and SMBs with AMD Ryzen quad-core processor and dual M.2 NVMe slots,DS1821+,EACH,86000.00,104000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0140,STO-SYN-SA3400,Synology SA3400 12-Bay High-Density Enterprise SAS Storage,Synology Inc.,CAT-INFRA,CAT-STO,HARDWARE,"Enterprise-grade 2U 12-bay rackmount server with 8-core Intel Xeon processor, 16GB ECC RDIMM, and dual 10GbE SFP+",SA3400,EACH,380000.00,456000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
