inventory_id,warehouse_id,variant_id,available_quantity,reserved_quantity,allocated_quantity,backorder_quantity,reorder_level,reorder_quantity,safety_stock,incoming_quantity,average_daily_demand,inventory_status,last_restocked_at,next_expected_restock
INV-00181,WH-001,VAR-0181,134,12,12,0,30,60,15,20,6.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00182,WH-001,VAR-0182,82,12,12,0,30,60,15,40,8.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00183,WH-001,VAR-0183,110,17,17,0,30,60,15,40,4.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00184,WH-001,VAR-0184,133,15,15,0,30,60,15,20,7.9,REPLENISHMENT_REQUIRED,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00185,WH-001,VAR-0185,70,30,30,0,30,60,15,40,6.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00186,WH-001,VAR-0186,137,24,24,0,30,60,15,60,11.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00187,WH-001,VAR-0187,96,5,5,0,30,60,15,60,11.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00188,WH-001,VAR-0188,35,12,12,0,30,60,15,60,7.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00189,WH-001,VAR-0189,96,29,29,0,30,60,15,20,9.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00190,WH-001,VAR-0190,107,27,27,0,30,60,15,40,7.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00191,WH-001,VAR-0191,27,7,7,0,30,60,15,40,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00192,WH-001,VAR-0192,113,12,12,0,30,60,15,40,9.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00193,WH-001,VAR-0193,72,20,20,0,30,60,15,60,8.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00194,WH-001,VAR-0194,79,28,28,0,30,60,15,60,6.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00195,WH-001,VAR-0195,114,19,19,0,30,60,15,40,6.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00196,WH-001,VAR-0196,54,8,8,0,30,60,15,60,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00197,WH-001,VAR-0197,40,28,28,0,30,60,15,60,11.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00198,WH-001,VAR-0198,113,10,10,0,30,60,15,20,5.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00199,WH-001,VAR-0199,86,13,13,0,30,60,15,60,8.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00200,WH-001,VAR-0200,122,21,21,0,30,60,15,60,6.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00201,WH-001,VAR-0201,37,11,11,0,30,60,15,40,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00202,WH-001,VAR-0202,7,2,2,0,5,12,3,0,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00203,WH-001,VAR-0203,6,2,2,0,5,12,3,0,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00204,WH-001,VAR-0204,11,1,1,0,5,12,3,10,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00205,WH-001,VAR-0205,17,0,0,0,5,12,3,0,1.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00206,WH-001,VAR-0206,17,3,3,0,5,12,3,5,1.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00207,WH-001,VAR-0207,3,2,2,0,5,12,3,5,0.8,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00208,WH-001,VAR-0208,4,3,3,0,5,12,3,5,0.7,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00209,WH-001,VAR-0209,3,1,1,0,5,12,3,0,2.1,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00210,WH-001,VAR-0210,5,0,0,0,4,10,2,0,0.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00211,WH-001,VAR-0211,7,1,1,3,4,10,2,4,0.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00212,WH-001,VAR-0212,8,2,2,3,4,10,2,4,0.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00213,WH-001,VAR-0213,10,0,0,3,4,10,2,8,0.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00214,WH-001,VAR-0214,13,1,1,0,4,10,2,4,0.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00215,WH-001,VAR-0215,3,1,1,0,4,10,2,8,0.3,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00216,WH-001,VAR-0216,1,1,1,1,4,10,2,8,0.8,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00217,WH-001,VAR-0217,5,0,0,0,4,10,2,4,0.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00218,WH-001,VAR-0218,12,3,3,0,4,10,2,8,0.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00219,WH-001,VAR-0219,5,1,1,1,4,10,2,0,0.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00220,WH-001,VAR-0220,29,10,10,0,18,45,10,15,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00221,WH-001,VAR-0221,31,11,11,0,18,45,10,35,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00222,WH-001,VAR-0222,69,11,11,0,18,45,10,35,7.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00223,WH-001,VAR-0223,74,19,19,0,18,45,10,35,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00224,WH-001,VAR-0224,15,15,15,0,18,45,10,35,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00225,WH-001,VAR-0225,13,4,4,0,18,45,10,15,7.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00226,WH-001,VAR-0226,83,20,20,0,18,45,10,15,7.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00227,WH-001,VAR-0227,44,20,20,0,18,45,10,15,6.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00228,WH-001,VAR-0228,32,17,17,0,18,45,10,35,7.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00229,WH-001,VAR-0229,33,20,20,0,18,45,10,35,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00230,WH-001,VAR-0230,0,4,4,0,18,45,10,35,3.9,OUT_OF_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00231,WH-001,VAR-0231,52,12,12,0,18,45,10,15,6.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00232,WH-001,VAR-0232,52,15,15,0,18,45,10,35,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00233,WH-001,VAR-0233,61,19,19,0,18,45,10,15,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00234,WH-001,VAR-0234,50,10,10,0,18,45,10,35,2.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00235,WH-001,VAR-0235,61,18,18,0,18,45,10,15,5.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00236,WH-001,VAR-0236,39,8,8,0,10,25,5,20,1.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00237,WH-001,VAR-0237,38,6,6,0,10,25,5,20,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00238,WH-001,VAR-0238,8,4,4,0,10,25,5,20,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00239,WH-001,VAR-0239,23,8,8,0,10,25,5,20,1.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00240,WH-001,VAR-0240,45,4,4,0,10,25,5,10,2.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00241,WH-001,VAR-0241,5,7,7,0,10,25,5,10,1.8,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00242,WH-001,VAR-0242,12,8,8,0,10,25,5,10,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00243,WH-001,VAR-0243,31,9,9,0,15,35,8,30,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00244,WH-001,VAR-0244,46,8,8,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00245,WH-001,VAR-0245,43,9,9,0,15,35,8,15,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00246,WH-001,VAR-0246,77,13,13,0,15,35,8,15,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00247,WH-001,VAR-0247,47,14,14,0,15,35,8,30,3.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00248,WH-001,VAR-0248,76,6,6,0,15,35,8,15,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00249,WH-001,VAR-0249,50,15,15,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00250,WH-001,VAR-0250,69,10,10,0,15,35,8,30,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00251,WH-001,VAR-0251,82,14,14,0,15,35,8,30,3.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00252,WH-001,VAR-0252,53,15,15,0,15,35,8,15,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00253,WH-001,VAR-0253,42,11,11,0,15,35,8,30,2.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00254,WH-001,VAR-0254,64,2,2,0,15,35,8,30,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00255,WH-001,VAR-0255,60,8,8,0,15,35,8,15,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00256,WH-001,VAR-0256,16,4,4,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00257,WH-001,VAR-0257,68,3,3,0,15,35,8,30,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00258,WH-001,VAR-0258,153,41,41,0,60,180,40,250,39.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00259,WH-001,VAR-0259,118,45,45,0,60,180,40,150,20.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00260,WH-001,VAR-0260,434,40,40,0,60,180,40,250,12.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00261,WH-001,VAR-0261,248,58,58,0,60,180,40,250,21.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00262,WH-001,VAR-0262,242,55,55,0,60,180,40,250,36.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00263,WH-001,VAR-0263,329,49,49,0,60,180,40,50,28.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00264,WH-001,VAR-0264,200,55,55,0,60,180,40,250,37.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00265,WH-001,VAR-0265,196,20,20,0,60,180,40,150,39.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00266,WH-001,VAR-0266,469,55,55,0,60,180,40,250,36.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00267,WH-001,VAR-0267,307,25,25,0,60,180,40,250,19.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00268,WH-001,VAR-0268,94,17,17,0,60,180,40,150,33.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00269,WH-001,VAR-0269,230,37,37,0,60,180,40,150,22.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00270,WH-001,VAR-0270,43,10,10,0,15,35,8,30,4.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00271,WH-001,VAR-0271,35,4,4,0,15,35,8,15,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00272,WH-001,VAR-0272,275,54,54,0,60,180,40,250,17.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00273,WH-001,VAR-0273,30,5,5,0,15,35,8,30,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00274,WH-001,VAR-0274,70,6,6,0,15,35,8,15,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00275,WH-001,VAR-0275,71,6,6,0,15,35,8,15,1.8,REPLENISHMENT_REQUIRED,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00276,WH-001,VAR-0276,56,11,11,0,15,35,8,30,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00277,WH-001,VAR-0277,66,13,13,0,15,35,8,30,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00278,WH-001,VAR-0278,50,5,5,0,15,35,8,30,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00279,WH-001,VAR-0279,25,5,5,0,15,35,8,30,4.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00280,WH-001,VAR-0280,85,6,6,0,15,35,8,30,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00281,WH-001,VAR-0281,62,6,6,0,15,35,8,15,4.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00282,WH-001,VAR-0282,18,11,11,0,15,35,8,30,5.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00283,WH-001,VAR-0283,48,14,14,0,15,35,8,15,4.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00284,WH-001,VAR-0284,57,5,5,0,15,35,8,15,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00285,WH-001,VAR-0285,29,12,12,0,15,35,8,15,5.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00286,WH-001,VAR-0286,17,6,6,0,15,35,8,30,1.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00287,WH-001,VAR-0287,58,13,13,0,15,35,8,15,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00288,WH-001,VAR-0288,49,7,7,0,15,35,8,30,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00289,WH-001,VAR-0289,28,14,14,0,15,35,8,30,3.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00290,WH-001,VAR-0290,219,25,25,0,60,180,40,150,37.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00291,WH-001,VAR-0291,326,33,33,0,60,180,40,250,36.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00292,WH-001,VAR-0292,26,9,9,0,15,35,8,15,2.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00293,WH-001,VAR-0293,40,15,15,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00294,WH-001,VAR-0294,83,7,7,0,15,35,8,15,5.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00295,WH-001,VAR-0295,13,6,6,0,15,35,8,15,3.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00296,WH-001,VAR-0296,45,11,11,0,15,35,8,30,5.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00297,WH-001,VAR-0297,59,3,3,0,15,35,8,15,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00298,WH-001,VAR-0298,83,7,7,0,15,35,8,15,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00299,WH-001,VAR-0299,71,13,13,0,15,35,8,30,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00300,WH-001,VAR-0300,139,23,23,0,60,180,40,50,38.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00301,WH-001,VAR-0301,235,46,46,0,60,180,40,50,12.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00302,WH-001,VAR-0302,80,4,4,0,15,35,8,30,3.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00303,WH-001,VAR-0303,81,8,8,0,15,35,8,15,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00304,WH-001,VAR-0304,24,15,15,0,15,35,8,30,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00305,WH-001,VAR-0305,47,2,2,0,15,35,8,30,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00306,WH-001,VAR-0306,68,5,5,0,15,35,8,30,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00307,WH-001,VAR-0307,59,10,10,0,15,35,8,30,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00308,WH-001,VAR-0308,47,5,5,0,15,35,8,15,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00309,WH-001,VAR-0309,70,3,3,0,15,35,8,15,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00310,WH-001,VAR-0310,385,16,16,0,60,180,40,50,33.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00311,WH-001,VAR-0311,204,23,23,0,60,180,40,250,16.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00312,WH-001,VAR-0312,82,5,5,0,15,35,8,15,5.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00313,WH-001,VAR-0313,41,7,7,0,15,35,8,15,5.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00314,WH-001,VAR-0314,12,6,6,0,15,35,8,15,5.9,LOW_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00315,WH-001,VAR-0315,81,6,6,0,15,35,8,15,2.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00316,WH-001,VAR-0316,15,4,4,0,15,35,8,15,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00317,WH-001,VAR-0317,42,11,11,0,15,35,8,30,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00318,WH-001,VAR-0318,45,2,2,0,15,35,8,15,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00319,WH-001,VAR-0319,79,3,3,0,15,35,8,15,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00320,WH-001,VAR-0320,478,38,38,0,60,180,40,250,27.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00321,WH-001,VAR-0321,311,47,47,0,60,180,40,50,38.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00322,WH-001,VAR-0322,17,13,13,0,15,35,8,30,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00323,WH-001,VAR-0323,15,2,2,0,15,35,8,30,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00324,WH-001,VAR-0324,66,12,12,0,15,35,8,15,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00325,WH-001,VAR-0325,68,3,3,0,15,35,8,15,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00326,WH-001,VAR-0326,30,3,3,0,15,35,8,15,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00327,WH-001,VAR-0327,82,13,13,0,15,35,8,30,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00328,WH-001,VAR-0328,79,6,6,0,15,35,8,30,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00329,WH-001,VAR-0329,67,3,3,0,15,35,8,15,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00330,WH-001,VAR-0330,413,50,50,0,60,180,40,250,36.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00331,WH-001,VAR-0331,300,43,43,0,60,180,40,50,22.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00332,WH-001,VAR-0332,70,8,8,0,15,35,8,30,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00333,WH-001,VAR-0333,52,8,8,0,15,35,8,30,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00334,WH-001,VAR-0334,59,4,4,0,15,35,8,30,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00335,WH-001,VAR-0335,22,3,3,0,15,35,8,30,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00336,WH-001,VAR-0336,59,14,14,0,15,35,8,15,4.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00337,WH-001,VAR-0337,83,10,10,0,15,35,8,30,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00338,WH-001,VAR-0338,64,7,7,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00339,WH-001,VAR-0339,18,6,6,0,15,35,8,30,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00340,WH-001,VAR-0340,375,47,47,0,60,180,40,50,14.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00341,WH-001,VAR-0341,326,29,29,0,60,180,40,50,20.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00342,WH-001,VAR-0342,83,7,7,0,15,35,8,15,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00343,WH-001,VAR-0343,85,5,5,0,15,35,8,30,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00344,WH-001,VAR-0344,83,2,2,0,15,35,8,30,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00345,WH-001,VAR-0345,46,13,13,0,15,35,8,30,5.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00346,WH-001,VAR-0346,56,2,2,0,15,35,8,15,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00347,WH-001,VAR-0347,84,12,12,0,15,35,8,30,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00348,WH-001,VAR-0348,15,3,3,0,15,35,8,15,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00349,WH-001,VAR-0349,70,7,7,0,15,35,8,15,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00350,WH-001,VAR-0350,449,35,35,0,60,180,40,250,27.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00351,WH-001,VAR-0351,106,24,24,0,60,180,40,50,32.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00352,WH-001,VAR-0352,18,12,12,0,15,35,8,15,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00353,WH-001,VAR-0353,66,9,9,0,15,35,8,30,3.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00354,WH-001,VAR-0354,39,14,14,0,15,35,8,15,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00355,WH-001,VAR-0355,26,6,6,0,15,35,8,30,3.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00356,WH-001,VAR-0356,51,2,2,0,15,35,8,15,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00357,WH-001,VAR-0357,19,2,2,0,15,35,8,15,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00358,WH-001,VAR-0358,39,14,14,0,15,35,8,15,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00359,WH-001,VAR-0359,49,7,7,0,15,35,8,15,1.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00360,WH-001,VAR-0360,462,42,42,0,60,180,40,50,13.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00361,WH-001,VAR-0361,352,60,60,0,60,180,40,50,25.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00362,WH-001,VAR-0362,57,3,3,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
